sample	protein	length	hits	self	close	distal	match
GUT_GENOME132201	GUT_GENOME132201_00001	414	5	0.998759	2.35484	0	0
GUT_GENOME132201	GUT_GENOME132201_00002	190	458	0.824561	0.501253	223.065	2
GUT_GENOME132201	GUT_GENOME132201_00003	273	2	0.996317	0.539595	0	0
GUT_GENOME132201	GUT_GENOME132201_00004	165	485	1	2.86747	270.069	131567
GUT_GENOME132201	GUT_GENOME132201_00005	110	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00006	712	3	1	1.19897	0	0
GUT_GENOME132201	GUT_GENOME132201_00007	80	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00008	185	2	1	0.650909	0	0
GUT_GENOME132201	GUT_GENOME132201_00009	349	3	1	1.29718	0	0
GUT_GENOME132201	GUT_GENOME132201_00010	101	2	1	0.862245	0	0
GUT_GENOME132201	GUT_GENOME132201_00011	576	477	1	3.19369	288.402	28890
GUT_GENOME132201	GUT_GENOME132201_00012	460	475	1	3.50671	329.017	28890
GUT_GENOME132201	GUT_GENOME132201_00013	211	211	1	2.88689	110.095	224756
GUT_GENOME132201	GUT_GENOME132201_00014	479	3	1	1.3382	0	0
GUT_GENOME132201	GUT_GENOME132201_00015	130	2	1	0.717131	0	0
GUT_GENOME132201	GUT_GENOME132201_00016	255	2	0.998024	0.399209	0	0
GUT_GENOME132201	GUT_GENOME132201_00017	369	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00018	208	3	1	1.22525	0	0
GUT_GENOME132201	GUT_GENOME132201_00019	313	5	1	2.5479	0	0
GUT_GENOME132201	GUT_GENOME132201_00020	161	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00021	172	2	1	0.760684	0	0
GUT_GENOME132201	GUT_GENOME132201_00022	304	381	1	2.83961	209.761	2157
GUT_GENOME132201	GUT_GENOME132201_00023	431	417	1	3.06242	222.874	2157
GUT_GENOME132201	GUT_GENOME132201_00024	212	2	1	0.754545	0	0
GUT_GENOME132201	GUT_GENOME132201_00025	441	480	1	2.69786	250.814	131567
GUT_GENOME132201	GUT_GENOME132201_00026	171	1	0.919668	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00027	349	3	1	1.24646	0	0
GUT_GENOME132201	GUT_GENOME132201_00028	133	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00029	46	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00030	128	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00031	310	386	1	3.85526	254.752	2157
GUT_GENOME132201	GUT_GENOME132201_00032	85	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00033	102	2	1	0.878788	0	0
GUT_GENOME132201	GUT_GENOME132201_00034	161	15	1	2.70234	5.67893	28890
GUT_GENOME132201	GUT_GENOME132201_00035	320	479	1	2.0836	235.951	439481
GUT_GENOME132201	GUT_GENOME132201_00036	306	5	1	0	1.25569	2
GUT_GENOME132201	GUT_GENOME132201_00037	191	10	1	2.81481	2.64444	2283796
GUT_GENOME132201	GUT_GENOME132201_00038	85	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00039	54	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00040	66	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00041	274	2	1	0.656075	0	0
GUT_GENOME132201	GUT_GENOME132201_00042	158	107	1	2.90615	57.5469	2157
GUT_GENOME132201	GUT_GENOME132201_00043	46	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00044	107	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00045	305	2	0.991554	0.400338	0	0
GUT_GENOME132201	GUT_GENOME132201_00046	205	222	1	3.3038	115.43	439481
GUT_GENOME132201	GUT_GENOME132201_00047	334	25	1	2.54972	7.95872	2159
GUT_GENOME132201	GUT_GENOME132201_00048	103	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00049	95	1	0.921788	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00050	282	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00051	243	5	1	2.45181	0	0
GUT_GENOME132201	GUT_GENOME132201_00052	110	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00053	249	195	0.997912	2.00418	86.9979	131567
GUT_GENOME132201	GUT_GENOME132201_00054	412	463	1	2.99021	239.982	131567
GUT_GENOME132201	GUT_GENOME132201_00055	390	2	1	0.699605	0	0
GUT_GENOME132201	GUT_GENOME132201_00056	368	3	0.998663	1.18048	0	0
GUT_GENOME132201	GUT_GENOME132201_00057	304	3	1	1.15702	0	0
GUT_GENOME132201	GUT_GENOME132201_00058	175	3	1	1.3662	0	0
GUT_GENOME132201	GUT_GENOME132201_00059	217	6	1	2.49533	0.464953	74968
GUT_GENOME132201	GUT_GENOME132201_00060	344	3	1	1.11016	0	0
GUT_GENOME132201	GUT_GENOME132201_00061	537	5	1	2.55339	0	0
GUT_GENOME132201	GUT_GENOME132201_00062	482	400	1	2.69678	166.266	131567
GUT_GENOME132201	GUT_GENOME132201_00063	330	2	0.998527	0.500736	0	0
GUT_GENOME132201	GUT_GENOME132201_00064	89	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00065	55	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00066	301	2	1	0.719658	0	0
GUT_GENOME132201	GUT_GENOME132201_00067	347	3	0.986992	1.10081	0	0
GUT_GENOME132201	GUT_GENOME132201_00068	337	3	1	1.34077	0	0
GUT_GENOME132201	GUT_GENOME132201_00069	168	3	1	1.20571	0	0
GUT_GENOME132201	GUT_GENOME132201_00070	220	93	1	0	42.7023	186802
GUT_GENOME132201	GUT_GENOME132201_00071	120	3	1	1.83406	0	0
GUT_GENOME132201	GUT_GENOME132201_00072	321	3	0.956325	1.61898	0	0
GUT_GENOME132201	GUT_GENOME132201_00073	181	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00074	63	0	0	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00075	206	3	1	1.17969	0	0
GUT_GENOME132201	GUT_GENOME132201_00076	416	1	0.952685	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00077	401	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00078	253	1	0.998004	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00079	302	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00080	247	2	1	0.562738	0	0
GUT_GENOME132201	GUT_GENOME132201_00081	256	101	0.94664	1.82806	34.9822	131567
GUT_GENOME132201	GUT_GENOME132201_00082	238	8	1	0.771488	3.7631	2
GUT_GENOME132201	GUT_GENOME132201_00083	352	6	1	0.401114	2.24513	2
GUT_GENOME132201	GUT_GENOME132201_00084	346	1	0.969609	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00085	457	2	1	0.32721	0	0
GUT_GENOME132201	GUT_GENOME132201_00086	524	1	0.998959	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00087	462	1	0.880088	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00088	160	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00089	144	2	1	0.663004	0	0
GUT_GENOME132201	GUT_GENOME132201_00090	295	3	1	1.31833	0	0
GUT_GENOME132201	GUT_GENOME132201_00091	462	1	1	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00092	348	1	0.99562	0	0	0
GUT_GENOME132201	GUT_GENOME132201_00093	299	423	1	0.635762	251.632	2
GUT_GENOME132201	GUT_GENOME132201_00094	186	417	1	0.658098	241.671	131567
