sample	protein	length	hits	self	close	distal	match
GUT_GENOME064289	GUT_GENOME064289_00001	189	92	1	12.4538	40.5154	2283794
GUT_GENOME064289	GUT_GENOME064289_00002	334	41	1	13.8858	13.8935	2160
GUT_GENOME064289	GUT_GENOME064289_00003	190	23	0.997333	10.12	3.51467	2160
GUT_GENOME064289	GUT_GENOME064289_00004	95	2	0.994681	0.989362	0	0
GUT_GENOME064289	GUT_GENOME064289_00005	142	14	0.993056	8.83333	0	0
GUT_GENOME064289	GUT_GENOME064289_00006	104	2	1	0.977876	0	0
GUT_GENOME064289	GUT_GENOME064289_00007	337	2	1	0.757377	0	0
GUT_GENOME064289	GUT_GENOME064289_00009	612	42	0.991064	12.7246	13.5272	2159
GUT_GENOME064289	GUT_GENOME064289_00010	234	32	0.993348	9.90466	9.24834	2160
GUT_GENOME064289	GUT_GENOME064289_00011	255	18	0.996086	10.6341	0.485323	392018
GUT_GENOME064289	GUT_GENOME064289_00012	408	70	0.995163	12.3555	36.3833	2283794
GUT_GENOME064289	GUT_GENOME064289_00013	137	18	0.981343	10.3209	2.52985	131567
GUT_GENOME064289	GUT_GENOME064289_00014	419	5	0	2.27711	1.25181	1789762
GUT_GENOME064289	GUT_GENOME064289_00015	381	15	0.956344	8.88677	0	0
GUT_GENOME064289	GUT_GENOME064289_00016	405	34	0.994975	11.8191	8.12814	2159
GUT_GENOME064289	GUT_GENOME064289_00017	716	46	0.998573	13.5264	18.3959	2158
GUT_GENOME064289	GUT_GENOME064289_00018	1090	46	1	11.8798	17.8681	2159
GUT_GENOME064289	GUT_GENOME064289_00019	401	467	0.997436	11.6859	247.954	2159
GUT_GENOME064289	GUT_GENOME064289_00020	117	2	1	0.939914	0	0
GUT_GENOME064289	GUT_GENOME064289_00021	233	38	1	12.5931	11.9286	2158
GUT_GENOME064289	GUT_GENOME064289_00022	422	137	1	12.9659	65.3415	2283794
GUT_GENOME064289	GUT_GENOME064289_00023	662	284	1	14.6064	137.093	2158
GUT_GENOME064289	GUT_GENOME064289_00024	301	10	0.99637	5.99456	0	0
GUT_GENOME064289	GUT_GENOME064289_00025	51	0	0	0	0	0
GUT_GENOME064289	GUT_GENOME064289_00026	311	454	1	15.6634	248.33	2158
GUT_GENOME064289	GUT_GENOME064289_00027	793	10	0.957983	5.24047	0	0
GUT_GENOME064289	GUT_GENOME064289_00028	467	32	1	11.4516	8.32088	131567
GUT_GENOME064289	GUT_GENOME064289_00029	285	50	0.994792	10.6076	16.2674	131567
GUT_GENOME064289	GUT_GENOME064289_00030	321	60	0.992151	12.5463	20.8917	131567
