sample	protein	length	hits	self	close	distal	match
GUT_GENOME283051	GUT_GENOME283051_00001	69	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00002	165	55	12.4708	13.6369	10.3569	28890
GUT_GENOME283051	GUT_GENOME283051_00003	83	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00004	89	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00005	86	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00006	197	37	11.6881	10.0077	1.34021	196117
GUT_GENOME283051	GUT_GENOME283051_00007	231	32	12.2056	9.18458	0	0
GUT_GENOME283051	GUT_GENOME283051_00008	223	50	12.473	11.0343	8.96078	28890
GUT_GENOME283051	GUT_GENOME283051_00009	71	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00010	286	54	14.7835	13.3339	8.85321	2182
GUT_GENOME283051	GUT_GENOME283051_00011	84	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00012	99	2	1.93122	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00013	130	2	1.89961	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00014	149	90	14.0806	14.6613	34.5548	28890
GUT_GENOME283051	GUT_GENOME283051_00015	374	51	12.943	11.7785	8.7122	28890
GUT_GENOME283051	GUT_GENOME283051_00016	347	37	11.9292	8.98911	0	0
GUT_GENOME283051	GUT_GENOME283051_00017	104	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00018	667	24	11.0629	4.25976	0	0
GUT_GENOME283051	GUT_GENOME283051_00019	161	33	12.8	14.9057	0	0
GUT_GENOME283051	GUT_GENOME283051_00020	208	12	6.38753	1.03794	0	0
GUT_GENOME283051	GUT_GENOME283051_00021	384	34	11.9177	10.5364	0	0
GUT_GENOME283051	GUT_GENOME283051_00022	105	5	4.58673	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00023	584	443	12.958	20.208	254.94	131567
GUT_GENOME283051	GUT_GENOME283051_00024	462	458	13.6122	13.6939	295.423	28890
GUT_GENOME283051	GUT_GENOME283051_00025	202	98	13.252	14.882	30.5925	523846
GUT_GENOME283051	GUT_GENOME283051_00026	121	11	8.81707	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00027	85	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00028	145	162	10.8328	12.9532	78.6288	28890
GUT_GENOME283051	GUT_GENOME283051_00029	118	1	1	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00030	194	50	12.7378	13.1105	5.42416	2283794
GUT_GENOME283051	GUT_GENOME283051_00031	51	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00032	81	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00033	223	10	7.85366	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00034	74	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00035	146	4	3.36502	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00036	479	202	11.9274	13.0318	61.6841	2283794
GUT_GENOME283051	GUT_GENOME283051_00037	361	12	5.30435	2.14446	0	0
GUT_GENOME283051	GUT_GENOME283051_00038	485	13	6.34442	2.23927	0	0
GUT_GENOME283051	GUT_GENOME283051_00039	125	2	1.95984	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00040	269	45	8.55424	14.2051	3.78106	523846
GUT_GENOME283051	GUT_GENOME283051_00041	291	162	7.79444	14.1481	62.3111	131567
GUT_GENOME283051	GUT_GENOME283051_00042	282	34	9.45263	13.7053	1.67368	523846
GUT_GENOME283051	GUT_GENOME283051_00043	249	447	8.35366	14.935	282.882	131567
GUT_GENOME283051	GUT_GENOME283051_00044	230	3	2.58503	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00045	276	77	14.3853	16.5138	17.5431	523846
GUT_GENOME283051	GUT_GENOME283051_00046	81	1	1	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00047	167	7	5.19477	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00048	288	395	15.412	14.1932	192.766	2283794
GUT_GENOME283051	GUT_GENOME283051_00049	381	224	14.4688	17.7995	94.7466	523846
GUT_GENOME283051	GUT_GENOME283051_00050	80	7	6.66298	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00051	174	153	12.9795	16.3187	62.9269	28890
GUT_GENOME283051	GUT_GENOME283051_00052	77	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00053	128	9	7.57759	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00054	485	36	12.2333	9.76	0	0
GUT_GENOME283051	GUT_GENOME283051_00055	111	3	2.80788	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00056	92	2	1.95882	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00057	157	37	11.5116	12.6898	0	0
GUT_GENOME283051	GUT_GENOME283051_00058	82	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00059	471	22	6.12344	4.43689	0	0
GUT_GENOME283051	GUT_GENOME283051_00060	161	31	11.2835	9.96646	0	0
GUT_GENOME283051	GUT_GENOME283051_00061	148	55	16.4314	16.3144	12.1672	2182
GUT_GENOME283051	GUT_GENOME283051_00062	375	46	14.7212	17.4946	1.96649	2182
GUT_GENOME283051	GUT_GENOME283051_00063	332	36	12.0697	12.6337	0	0
GUT_GENOME283051	GUT_GENOME283051_00064	84	1	0.994186	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00065	621	82	14.1188	13.9113	19.5916	523846
GUT_GENOME283051	GUT_GENOME283051_00066	436	124	13.863	16.4518	38.3426	523846
GUT_GENOME283051	GUT_GENOME283051_00067	486	106	10.6698	12.5501	36.2931	131567
GUT_GENOME283051	GUT_GENOME283051_00068	370	224	11.426	15.166	100.219	131567
GUT_GENOME283051	GUT_GENOME283051_00069	79	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00070	465	432	13.2977	15.4822	209.079	131567
GUT_GENOME283051	GUT_GENOME283051_00071	749	44	12.1042	13.5105	0.533566	523846
GUT_GENOME283051	GUT_GENOME283051_00072	253	47	11.7723	13.2981	2.65839	2283794
GUT_GENOME283051	GUT_GENOME283051_00073	189	7	4.80217	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00074	96	2	1.99444	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00075	266	36	13.3456	10.0985	1.11776	523846
GUT_GENOME283051	GUT_GENOME283051_00076	450	61	15.6798	15.6629	13.0203	523846
GUT_GENOME283051	GUT_GENOME283051_00077	110	2	1.89498	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00078	326	40	13.1076	14.9242	0.662121	523846
GUT_GENOME283051	GUT_GENOME283051_00079	307	432	12.3249	16.0016	217.878	131567
GUT_GENOME283051	GUT_GENOME283051_00080	277	40	12.9905	11.5744	0	0
GUT_GENOME283051	GUT_GENOME283051_00081	355	34	12.0807	7.92363	0.475504	523846
GUT_GENOME283051	GUT_GENOME283051_00082	153	2	1.92029	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00083	535	115	13.7235	16.1544	27.5701	523846
GUT_GENOME283051	GUT_GENOME283051_00084	424	80	8.69392	0.706776	34.2091	2
GUT_GENOME283051	GUT_GENOME283051_00085	175	2	1.89831	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00086	145	8	5.47959	0.608844	0	0
GUT_GENOME283051	GUT_GENOME283051_00087	128	3	2.56202	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00088	818	36	10.0535	11.1514	0.52809	523846
GUT_GENOME283051	GUT_GENOME283051_00089	264	7	5.11373	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00092	102	25	11.5217	11.2029	0.850242	523846
GUT_GENOME283051	GUT_GENOME283051_00093	413	444	14.2421	14.2932	274.3	523846
GUT_GENOME283051	GUT_GENOME283051_00094	257	447	10.6342	0	264.6	2
GUT_GENOME283051	GUT_GENOME283051_00095	593	438	7.07587	0	215.211	1783272
GUT_GENOME283051	GUT_GENOME283051_00096	251	442	8.45299	0	247.16	2
GUT_GENOME283051	GUT_GENOME283051_00097	335	454	10.0483	0	279.726	2
GUT_GENOME283051	GUT_GENOME283051_00098	193	449	9.33163	0	263.214	131567
GUT_GENOME283051	GUT_GENOME283051_00099	502	459	10.074	0	273.413	1239
GUT_GENOME283051	GUT_GENOME283051_00100	539	30	7.98807	2.23028	7.03028	2207
GUT_GENOME283051	GUT_GENOME283051_00101	331	433	12.0142	4.04717	229.204	2206
GUT_GENOME283051	GUT_GENOME283051_00102	282	445	10.977	3.53975	246.82	2206
GUT_GENOME283051	GUT_GENOME283051_00103	310	243	10.6371	3.13548	108.742	131567
GUT_GENOME283051	GUT_GENOME283051_00104	204	71	10.8771	3.086	27.1523	131567
GUT_GENOME283051	GUT_GENOME283051_00105	211	32	10.5746	10.5844	0	0
GUT_GENOME283051	GUT_GENOME283051_00106	274	9	6.15638	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00107	1097	43	14.2739	14.7543	1.50949	2182
GUT_GENOME283051	GUT_GENOME283051_00108	772	43	15.9302	14.73	2.5491	523846
GUT_GENOME283051	GUT_GENOME283051_00109	129	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00110	47	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00111	76	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00112	148	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00113	96	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00114	286	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00115	76	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00116	260	31	0	0	15.6667	2763672
GUT_GENOME283051	GUT_GENOME283051_00117	409	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00118	192	26	12.291	4.89683	0	0
GUT_GENOME283051	GUT_GENOME283051_00119	183	4	2.94837	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00120	334	14	4.04931	5.48998	0	0
GUT_GENOME283051	GUT_GENOME283051_00121	534	16	4.48015	5.36673	0.536862	2478471
GUT_GENOME283051	GUT_GENOME283051_00122	275	17	5.16423	6.88686	0.614964	2478471
GUT_GENOME283051	GUT_GENOME283051_00123	461	31	5.09848	7.04004	6.90368	2478471
GUT_GENOME283051	GUT_GENOME283051_00124	606	22	11.9781	2.07517	0	0
GUT_GENOME283051	GUT_GENOME283051_00125	90	2	1.98305	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00126	668	35	12.8729	9.14869	0	0
GUT_GENOME283051	GUT_GENOME283051_00127	239	36	12.2295	11.0307	0.590164	523846
GUT_GENOME283051	GUT_GENOME283051_00128	329	6	3.91523	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00129	117	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00130	534	42	12.4446	12.7115	0.539745	523846
GUT_GENOME283051	GUT_GENOME283051_00131	285	37	10.8297	13.4547	0.626812	523846
GUT_GENOME283051	GUT_GENOME283051_00132	385	11	8.36997	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00133	305	42	12.7112	14.8498	0.531353	523846
GUT_GENOME283051	GUT_GENOME283051_00134	67	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00135	333	458	13.3194	13.8806	218.865	131567
GUT_GENOME283051	GUT_GENOME283051_00136	236	51	6.38086	7.47047	13.1303	131567
GUT_GENOME283051	GUT_GENOME283051_00137	364	363	11.7657	14.106	155.809	523846
GUT_GENOME283051	GUT_GENOME283051_00138	306	39	11.4944	10.2247	0.486356	523846
GUT_GENOME283051	GUT_GENOME283051_00139	292	15	8.95062	0.534392	0	0
GUT_GENOME283051	GUT_GENOME283051_00140	251	430	11.1605	13.3519	206.214	523846
GUT_GENOME283051	GUT_GENOME283051_00141	241	1	0.820225	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00142	366	29	13.2107	5.49036	0	0
GUT_GENOME283051	GUT_GENOME283051_00143	424	268	12.2266	15.5943	107.03	2283794
GUT_GENOME283051	GUT_GENOME283051_00144	549	469	13.5627	17.0461	234.965	131567
GUT_GENOME283051	GUT_GENOME283051_00145	592	253	15.2667	18.5803	109.308	2283794
GUT_GENOME283051	GUT_GENOME283051_00146	125	7	5.975	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00147	251	6	4.47059	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00148	395	42	11.8084	15.2754	0.553299	523846
GUT_GENOME283051	GUT_GENOME283051_00149	234	39	12.3268	10.8606	0.555556	523846
GUT_GENOME283051	GUT_GENOME283051_00150	193	15	8.936	0	0.474667	523846
GUT_GENOME283051	GUT_GENOME283051_00151	292	107	14.9231	12.9913	35.9843	28890
GUT_GENOME283051	GUT_GENOME283051_00152	233	50	13.5797	11.5483	6.82367	28890
GUT_GENOME283051	GUT_GENOME283051_00153	270	35	9.8	10.8233	0	0
GUT_GENOME283051	GUT_GENOME283051_00154	109	3	2.69	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00155	238	123	13.2885	12.2819	45.4537	523846
GUT_GENOME283051	GUT_GENOME283051_00156	68	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00157	81	0	0	0	0	0
GUT_GENOME283051	GUT_GENOME283051_00158	494	87	9.29674	10.4075	14.7695	523846
GUT_GENOME283051	GUT_GENOME283051_00159	304	45	12.5613	15.0346	2.40252	523846
