sample	protein	length	hits	self	close	distal	match
GUT_GENOME230112	GUT_GENOME230112_00001	96	2	1.94737	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00002	559	41	12.3671	11.7607	0.520548	523846
GUT_GENOME230112	GUT_GENOME230112_00003	174	4	3.5467	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00004	95	4	3.64253	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00005	59	0	0	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00006	116	1	0.982456	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00007	304	2	1.90713	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00008	65	0	0	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00009	383	39	14.8507	15.0787	0.736	523846
GUT_GENOME230112	GUT_GENOME230112_00010	316	307	11.7448	13.6886	134.016	28890
GUT_GENOME230112	GUT_GENOME230112_00011	163	2	1.98089	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00012	286	57	12.5162	14.1238	10.0895	2283794
GUT_GENOME230112	GUT_GENOME230112_00013	69	0	0	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00014	435	56	11.6737	13.2477	7.4554	523846
GUT_GENOME230112	GUT_GENOME230112_00015	549	70	12.1576	16.937	13.0774	523846
GUT_GENOME230112	GUT_GENOME230112_00016	124	15	11.5273	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00017	226	48	8.82237	9.875	10.8904	2283794
GUT_GENOME230112	GUT_GENOME230112_00018	141	5	4.20213	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00019	506	25	10.4969	4.13136	0.486762	523846
GUT_GENOME230112	GUT_GENOME230112_00020	456	64	12.8983	18.3943	11.4514	523846
GUT_GENOME230112	GUT_GENOME230112_00021	264	9	6.58283	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00022	239	13	7.43724	1.13598	0	0
GUT_GENOME230112	GUT_GENOME230112_00023	187	1	0.965333	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00024	342	1	0.497758	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00025	303	418	3.87563	0.653782	254.686	2
GUT_GENOME230112	GUT_GENOME230112_00026	397	36	12.3796	9.39815	0	0
GUT_GENOME230112	GUT_GENOME230112_00027	219	23	11.3808	3.14031	0	0
GUT_GENOME230112	GUT_GENOME230112_00028	115	2	1.91795	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00029	240	19	10.4123	1.4186	0	0
GUT_GENOME230112	GUT_GENOME230112_00030	152	159	15.0365	15.3123	72.8704	523846
GUT_GENOME230112	GUT_GENOME230112_00031	278	143	12.8241	16.2278	50.1981	2283794
GUT_GENOME230112	GUT_GENOME230112_00032	232	10	6.68537	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00033	96	2	1.95812	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00034	221	448	14.4258	14.9545	232.364	131567
GUT_GENOME230112	GUT_GENOME230112_00035	905	66	12.6228	13.3206	14.6114	523846
GUT_GENOME230112	GUT_GENOME230112_00036	438	36	11.0531	9.45218	0.485242	523846
GUT_GENOME230112	GUT_GENOME230112_00037	208	243	13.7255	13.1575	101.842	131567
GUT_GENOME230112	GUT_GENOME230112_00038	315	411	12.2036	10.6962	224.805	131567
GUT_GENOME230112	GUT_GENOME230112_00039	237	438	8.34968	6.74414	203.205	131567
GUT_GENOME230112	GUT_GENOME230112_00040	127	8	6.26772	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00042	448	39	12.4053	10.3864	1.47439	406327
GUT_GENOME230112	GUT_GENOME230112_00043	174	7	2.38329	2.27378	0	0
GUT_GENOME230112	GUT_GENOME230112_00044	2064	2	1.72448	0	0	0
GUT_GENOME230112	GUT_GENOME230112_00045	432	452	13.6414	9.52453	254.756	131567
GUT_GENOME230112	GUT_GENOME230112_00046	395	458	11.9726	9.98433	227.589	131567
GUT_GENOME230112	GUT_GENOME230112_00047	122	328	12.3629	12.0685	210.117	131567
