sample	protein	length	hits	self	close	distal	match
GUT_GENOME160229	GUT_GENOME160229_00001	193	35	13.5189	11.5243	1.1	523846
GUT_GENOME160229	GUT_GENOME160229_00002	212	47	8.00748	7.84788	7.05237	1783272
GUT_GENOME160229	GUT_GENOME160229_00003	232	36	12.173	12.2251	0	0
GUT_GENOME160229	GUT_GENOME160229_00004	62	0	0	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00005	412	64	15.3534	16.2697	11.2118	523846
GUT_GENOME160229	GUT_GENOME160229_00006	457	44	13.9021	14.5829	0.549499	523846
GUT_GENOME160229	GUT_GENOME160229_00007	429	72	12.5	14.307	12.7627	523846
GUT_GENOME160229	GUT_GENOME160229_00008	158	9	7.14337	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00009	366	47	12.2379	15.3845	3.10788	523846
GUT_GENOME160229	GUT_GENOME160229_00010	234	19	10.8455	1.00429	0.523605	523846
GUT_GENOME160229	GUT_GENOME160229_00011	378	7	5.78329	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00012	207	3	2.40732	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00013	290	3	2.267	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00014	454	64	13.3157	17.0924	12.2161	523846
GUT_GENOME160229	GUT_GENOME160229_00015	131	6	4.80335	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00016	212	6	3.8225	0.57	0	0
GUT_GENOME160229	GUT_GENOME160229_00017	551	41	13.1529	12.7298	0.58349	523846
GUT_GENOME160229	GUT_GENOME160229_00018	424	463	14.7512	15.5108	225.59	131567
GUT_GENOME160229	GUT_GENOME160229_00019	277	30	7.01633	9.23956	2.23049	570266
GUT_GENOME160229	GUT_GENOME160229_00020	730	402	13.172	16.064	198.576	523846
GUT_GENOME160229	GUT_GENOME160229_00021	275	43	13.9277	13.3128	0	0
GUT_GENOME160229	GUT_GENOME160229_00022	336	82	14.2658	14.1141	24.0225	523846
GUT_GENOME160229	GUT_GENOME160229_00023	254	334	13.8454	16.9137	147.032	523846
GUT_GENOME160229	GUT_GENOME160229_00024	86	2	1.98802	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00025	241	456	13.7181	12.9979	256.179	28890
GUT_GENOME160229	GUT_GENOME160229_00026	136	45	13.1309	16.8836	5.60364	28890
GUT_GENOME160229	GUT_GENOME160229_00027	154	43	12.2997	11.6938	5.60912	28890
GUT_GENOME160229	GUT_GENOME160229_00028	250	401	13.9545	13.5813	187.012	2157
GUT_GENOME160229	GUT_GENOME160229_00029	68	0	0	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00030	113	31	14.708	12.3009	0	0
GUT_GENOME160229	GUT_GENOME160229_00031	92	2	1.94915	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00032	105	30	12.0512	14.2558	0	0
GUT_GENOME160229	GUT_GENOME160229_00033	132	52	13.2869	13.0876	15.9163	28890
GUT_GENOME160229	GUT_GENOME160229_00034	117	6	5.15652	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00035	242	37	14.1468	10.2348	0.947589	523846
GUT_GENOME160229	GUT_GENOME160229_00036	170	47	12.5075	13.3063	7.02703	523846
GUT_GENOME160229	GUT_GENOME160229_00037	130	71	13.8604	13.3811	26.3623	28890
GUT_GENOME160229	GUT_GENOME160229_00038	178	183	13.3914	13.8686	79.2457	523846
GUT_GENOME160229	GUT_GENOME160229_00039	109	15	13.0613	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00040	148	34	14.1609	13.751	0.662835	523846
GUT_GENOME160229	GUT_GENOME160229_00041	193	88	12.2055	12.2712	25.8904	28890
GUT_GENOME160229	GUT_GENOME160229_00042	213	358	14.5806	13.91	179.37	28890
GUT_GENOME160229	GUT_GENOME160229_00043	152	68	12.7723	12.4917	18.8647	2157
GUT_GENOME160229	GUT_GENOME160229_00044	145	31	13.3857	8.84643	0	0
GUT_GENOME160229	GUT_GENOME160229_00045	454	43	14.3149	13.1175	2.02703	523846
GUT_GENOME160229	GUT_GENOME160229_00046	186	59	14.5787	12.8848	12.0225	523846
GUT_GENOME160229	GUT_GENOME160229_00047	191	6	4.55797	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00048	296	161	12.8296	13.7078	74.16	2283794
GUT_GENOME160229	GUT_GENOME160229_00049	350	32	13.4286	6.1146	0	0
GUT_GENOME160229	GUT_GENOME160229_00050	478	10	6.73989	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00051	216	32	12.7105	10.488	0.583732	523846
GUT_GENOME160229	GUT_GENOME160229_00052	202	29	8.39765	7.40706	0.487059	523846
GUT_GENOME160229	GUT_GENOME160229_00053	135	28	12.64	8.48364	0	0
GUT_GENOME160229	GUT_GENOME160229_00059	329	40	13.021	14.8258	0.656156	523846
GUT_GENOME160229	GUT_GENOME160229_00060	110	2	1.89498	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00061	464	61	15.2421	15.2245	12.6922	523846
GUT_GENOME160229	GUT_GENOME160229_00062	266	36	13.3456	10.0985	1.11776	523846
GUT_GENOME160229	GUT_GENOME160229_00063	96	2	1.99444	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00064	189	7	4.87366	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00065	253	47	11.7045	13.2355	2.64876	2283794
GUT_GENOME160229	GUT_GENOME160229_00066	749	44	12.1405	13.5542	0.53529	523846
GUT_GENOME160229	GUT_GENOME160229_00067	194	24	10.754	4.05556	0	0
GUT_GENOME160229	GUT_GENOME160229_00068	196	10	6.443	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00069	870	483	0	0	252.494	997890
GUT_GENOME160229	GUT_GENOME160229_00070	253	4	0	0	2.70961	997890
GUT_GENOME160229	GUT_GENOME160229_00071	181	1	0	0	0.89589	997890
GUT_GENOME160229	GUT_GENOME160229_00072	141	0	0	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00073	452	1	0	0	1	997890
GUT_GENOME160229	GUT_GENOME160229_00074	557	1	0	0	1	997890
GUT_GENOME160229	GUT_GENOME160229_00075	136	1	0	0	0.992647	997890
GUT_GENOME160229	GUT_GENOME160229_00076	189	1	0	0	0.96063	997890
GUT_GENOME160229	GUT_GENOME160229_00077	288	1	0	0	1	997890
GUT_GENOME160229	GUT_GENOME160229_00078	463	123	0	0	90.6525	997890
GUT_GENOME160229	GUT_GENOME160229_00079	375	6	3.99855	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00080	239	37	12.2582	11.5451	0.586066	523846
GUT_GENOME160229	GUT_GENOME160229_00081	668	35	12.8229	9.11547	0	0
GUT_GENOME160229	GUT_GENOME160229_00082	90	2	1.98305	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00083	606	20	11.9554	1.04983	0	0
GUT_GENOME160229	GUT_GENOME160229_00084	324	6	4.55455	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00085	596	46	6.44166	0.509075	18.6024	131567
GUT_GENOME160229	GUT_GENOME160229_00086	581	113	6.34731	0.525068	50.5706	131567
GUT_GENOME160229	GUT_GENOME160229_00087	193	8	4.96591	1.1108	0	0
GUT_GENOME160229	GUT_GENOME160229_00088	239	7	4.80275	0.493119	0	0
GUT_GENOME160229	GUT_GENOME160229_00089	481	61	6.18476	1.12109	25.4092	2
GUT_GENOME160229	GUT_GENOME160229_00090	80	1	0	0	1	186802
GUT_GENOME160229	GUT_GENOME160229_00091	120	2	0	0	1.99145	186802
GUT_GENOME160229	GUT_GENOME160229_00092	227	2	0	0	1.99333	186802
GUT_GENOME160229	GUT_GENOME160229_00093	211	29	0	0	14.3726	186802
GUT_GENOME160229	GUT_GENOME160229_00094	266	1	0	0	1	186802
GUT_GENOME160229	GUT_GENOME160229_00095	276	1	0	0	1	186802
GUT_GENOME160229	GUT_GENOME160229_00096	139	1	0	0	1	186802
GUT_GENOME160229	GUT_GENOME160229_00097	223	1	0	0	1	186802
GUT_GENOME160229	GUT_GENOME160229_00098	173	2	0	0	1.89736	186802
GUT_GENOME160229	GUT_GENOME160229_00099	450	4	0	0	3.69884	186802
GUT_GENOME160229	GUT_GENOME160229_00100	244	4	0	0	3.73278	186802
GUT_GENOME160229	GUT_GENOME160229_00101	188	4	0	0	3.36828	186802
GUT_GENOME160229	GUT_GENOME160229_00102	521	59	0	0	25.2422	186802
GUT_GENOME160229	GUT_GENOME160229_00103	77	0	0	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00104	207	73	0	0	52.0551	186802
GUT_GENOME160229	GUT_GENOME160229_00105	355	55	14.3074	15.6841	6.54674	523846
GUT_GENOME160229	GUT_GENOME160229_00106	198	54	11.8463	10.8146	9.70976	131567
GUT_GENOME160229	GUT_GENOME160229_00107	454	92	12.8776	14.4138	25.7483	523846
GUT_GENOME160229	GUT_GENOME160229_00108	143	2	1.90775	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00110	420	42	14.3321	13.5942	0.572464	523846
GUT_GENOME160229	GUT_GENOME160229_00111	129	18	13.3686	1.32157	0	0
GUT_GENOME160229	GUT_GENOME160229_00112	407	18	10.3171	0.934146	0	0
GUT_GENOME160229	GUT_GENOME160229_00113	815	31	12.4896	5.70466	1.00583	131567
GUT_GENOME160229	GUT_GENOME160229_00114	283	2	1.92449	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00115	450	129	15.1416	13.3012	49.2695	2283794
GUT_GENOME160229	GUT_GENOME160229_00116	67	0	0	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00117	242	2	1.84234	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00118	233	2	1.86321	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00119	81	1	1	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00120	167	7	5.19477	0	0	0
GUT_GENOME160229	GUT_GENOME160229_00121	288	395	15.412	14.1932	192.766	2283794
GUT_GENOME160229	GUT_GENOME160229_00122	381	225	14.4749	17.8195	95.0733	523846
GUT_GENOME160229	GUT_GENOME160229_00123	80	7	6.66298	0	0	0
