sample	protein	length	hits	self	close	distal	match
GUT_GENOME211450	GUT_GENOME211450_00001	293	3	0.979798	1.19024	0	0
GUT_GENOME211450	GUT_GENOME211450_00003	483	299	0.998983	1.91556	150.919	131567
GUT_GENOME211450	GUT_GENOME211450_00004	449	2	0.975	0.556818	0	0
GUT_GENOME211450	GUT_GENOME211450_00005	163	5	1	2.84762	0	0
GUT_GENOME211450	GUT_GENOME211450_00006	239	2	0.993724	0.669456	0	0
GUT_GENOME211450	GUT_GENOME211450_00007	192	3	0.994723	1.25066	0	0
GUT_GENOME211450	GUT_GENOME211450_00008	115	2	0.987069	0.715517	0	0
GUT_GENOME211450	GUT_GENOME211450_00009	292	261	0.994604	2.78058	128.38	131567
GUT_GENOME211450	GUT_GENOME211450_00010	111	2	1	0.751131	0	0
GUT_GENOME211450	GUT_GENOME211450_00011	382	1	0.841746	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00012	502	459	1	0.705545	312.226	131567
GUT_GENOME211450	GUT_GENOME211450_00013	210	5	1	2.33095	0	0
GUT_GENOME211450	GUT_GENOME211450_00014	228	469	0.997845	2.8319	230.858	131567
GUT_GENOME211450	GUT_GENOME211450_00015	159	5	0.996855	2.58176	0	0
GUT_GENOME211450	GUT_GENOME211450_00016	249	4	0.540041	1.79671	0	0
GUT_GENOME211450	GUT_GENOME211450_00017	326	3	0.987768	1.1055	0	0
GUT_GENOME211450	GUT_GENOME211450_00018	166	93	0.996942	2.80122	47.1743	2157
GUT_GENOME211450	GUT_GENOME211450_00019	127	1	0.992218	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00020	98	1	1	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00021	70	0	0	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00023	249	16	0.995816	0	9.49582	131567
GUT_GENOME211450	GUT_GENOME211450_00024	559	3	0.992431	1.11637	0	0
GUT_GENOME211450	GUT_GENOME211450_00025	281	1	0.987567	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00026	85	1	1	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00027	178	1	0.928783	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00028	314	4	0.995082	2.01311	0	0
GUT_GENOME211450	GUT_GENOME211450_00029	267	1	0.979757	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00030	165	1	1	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00031	114	1	0.982379	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00032	263	15	0.986692	0.56654	6.26046	1783272
GUT_GENOME211450	GUT_GENOME211450_00033	205	2	1	0.711165	0	0
GUT_GENOME211450	GUT_GENOME211450_00034	171	1	1	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00035	221	2	0.983294	0.463007	0	0
GUT_GENOME211450	GUT_GENOME211450_00037	185	6	1	2.31818	0.457219	70601
GUT_GENOME211450	GUT_GENOME211450_00038	209	3	0.995192	1.30529	0	0
GUT_GENOME211450	GUT_GENOME211450_00039	218	3	0.99536	1.471	0	0
GUT_GENOME211450	GUT_GENOME211450_00040	327	2	1	0.704762	0	0
GUT_GENOME211450	GUT_GENOME211450_00041	224	6	1	2.28736	0.42069	693661
GUT_GENOME211450	GUT_GENOME211450_00042	138	2	1	0.693727	0	0
GUT_GENOME211450	GUT_GENOME211450_00043	153	1	0.821306	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00044	634	263	0.999188	0.63961	131.111	186802
GUT_GENOME211450	GUT_GENOME211450_00045	343	10	0.882267	0	4.23401	201174
GUT_GENOME211450	GUT_GENOME211450_00046	716	78	0.983595	0	24.5926	1239
GUT_GENOME211450	GUT_GENOME211450_00047	439	2	1	0.673835	0	0
GUT_GENOME211450	GUT_GENOME211450_00048	202	0	0	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00049	137	3	0.996466	1.4523	0	0
GUT_GENOME211450	GUT_GENOME211450_00050	274	7	0.985075	1.22761	1.96082	2207
GUT_GENOME211450	GUT_GENOME211450_00051	539	11	0.996283	1.10595	4.09665	2207
GUT_GENOME211450	GUT_GENOME211450_00052	523	453	0.910134	0.699809	256.265	1239
GUT_GENOME211450	GUT_GENOME211450_00053	139	0	0	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00054	103	1	1	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00055	561	9	1	2.55039	1.8028	439481
GUT_GENOME211450	GUT_GENOME211450_00056	220	3	1	1.35294	0	0
GUT_GENOME211450	GUT_GENOME211450_00057	284	2	0.996644	0.513423	0	0
GUT_GENOME211450	GUT_GENOME211450_00058	586	458	0.996409	0.586176	250.719	1783272
GUT_GENOME211450	GUT_GENOME211450_00059	602	411	0.986714	1.02126	212.413	1783272
GUT_GENOME211450	GUT_GENOME211450_00060	427	29	0.997691	2.08314	11.8845	2283796
GUT_GENOME211450	GUT_GENOME211450_00061	237	6	1	2.48141	0.456612	419665
GUT_GENOME211450	GUT_GENOME211450_00062	143	4	1	2.09541	0	0
GUT_GENOME211450	GUT_GENOME211450_00063	156	171	0.996855	3.12264	105.374	2157
GUT_GENOME211450	GUT_GENOME211450_00064	138	36	1	3.09811	20.2226	2157
GUT_GENOME211450	GUT_GENOME211450_00065	240	3	0.993927	0.487854	0.447368	1965661
GUT_GENOME211450	GUT_GENOME211450_00066	266	1	0.977823	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00067	230	60	0.990888	0.412301	28.6515	186802
GUT_GENOME211450	GUT_GENOME211450_00068	144	1	0.920139	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00069	367	1	0.992701	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00071	116	3	0.932203	1.73305	0	0
GUT_GENOME211450	GUT_GENOME211450_00072	279	5	1	2.32778	0	0
GUT_GENOME211450	GUT_GENOME211450_00073	182	5	0.997167	2.64873	0	0
GUT_GENOME211450	GUT_GENOME211450_00074	409	4	1	1.59521	0	0
GUT_GENOME211450	GUT_GENOME211450_00075	97	2	1	0.910053	0	0
GUT_GENOME211450	GUT_GENOME211450_00076	110	2	0.921296	0.782407	0	0
GUT_GENOME211450	GUT_GENOME211450_00077	183	10	1	1.79944	3.02507	2283796
GUT_GENOME211450	GUT_GENOME211450_00078	265	5	1	2.56767	0	0
GUT_GENOME211450	GUT_GENOME211450_00079	395	111	0.963885	2.74346	51.0125	2157
GUT_GENOME211450	GUT_GENOME211450_00080	810	6	0.995684	2.40691	0.506165	439481
GUT_GENOME211450	GUT_GENOME211450_00081	192	312	1	2.91957	160.185	2157
GUT_GENOME211450	GUT_GENOME211450_00082	244	2	1	0.66	0	0
GUT_GENOME211450	GUT_GENOME211450_00083	390	182	1	0.451362	108.881	131567
GUT_GENOME211450	GUT_GENOME211450_00084	59	0	0	0	0	0
GUT_GENOME211450	GUT_GENOME211450_00085	259	2	1	0.601179	0	0
GUT_GENOME211450	GUT_GENOME211450_00086	370	110	1	2.00283	54.0297	28890
