sample	protein	length	hits	self	close	distal	match
GUT_GENOME087444	GUT_GENOME087444_00001	220	2	1.96209	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00002	227	31	11.9893	7.76333	0	0
GUT_GENOME087444	GUT_GENOME087444_00003	161	2	1.72671	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00004	213	6	4.73923	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00005	134	6	4.70342	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00006	339	192	13.872	13.032	88.4817	523846
GUT_GENOME087444	GUT_GENOME087444_00007	70	0	0	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00008	463	4	3.02448	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00009	319	147	13.0353	15.9936	54.6346	28890
GUT_GENOME087444	GUT_GENOME087444_00010	347	17	11.5306	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00011	135	39	10.675	12.7964	6.76071	523846
GUT_GENOME087444	GUT_GENOME087444_00012	366	41	14.0775	16.574	2.29876	523846
GUT_GENOME087444	GUT_GENOME087444_00013	566	40	14.3401	15.8208	0.658088	523846
GUT_GENOME087444	GUT_GENOME087444_00014	206	35	13.902	7.53769	1.8392	28890
GUT_GENOME087444	GUT_GENOME087444_00015	299	7	4.74684	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00016	257	37	12.9742	9.28032	1.46918	523846
GUT_GENOME087444	GUT_GENOME087444_00017	114	27	13.0083	7.9917	0	0
GUT_GENOME087444	GUT_GENOME087444_00018	409	20	12.4489	0.955864	0	0
GUT_GENOME087444	GUT_GENOME087444_00019	261	42	12.7075	14.9465	0.523901	523846
GUT_GENOME087444	GUT_GENOME087444_00020	67	0	0	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00021	348	396	11.6632	13.0734	174.74	28890
GUT_GENOME087444	GUT_GENOME087444_00022	145	10	7.79208	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00023	221	439	14.1055	16.1766	206.571	28890
GUT_GENOME087444	GUT_GENOME087444_00024	72	0	0	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00025	537	127	13.7624	16.8218	40.9713	131567
GUT_GENOME087444	GUT_GENOME087444_00026	36	0	0	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00027	59	0	0	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00028	752	44	13.357	14.4446	0.543776	523846
GUT_GENOME087444	GUT_GENOME087444_00029	169	2	1.95988	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00030	301	2	1.87023	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00031	324	6	4.10164	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00032	67	0	0	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00033	87	0	0	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00034	97	2	1.95631	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00035	454	12	8.94582	0.795053	0	0
GUT_GENOME087444	GUT_GENOME087444_00036	402	42	4.40663	0	18.4226	171549
GUT_GENOME087444	GUT_GENOME087444_00037	391	59	2.6826	0	29.0074	171549
GUT_GENOME087444	GUT_GENOME087444_00038	400	396	13.5842	1.25866	215.468	1239
GUT_GENOME087444	GUT_GENOME087444_00039	550	388	13.0135	18.2273	176.062	2283794
GUT_GENOME087444	GUT_GENOME087444_00040	336	2	1.93614	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00041	407	70	11.3534	16.8709	16.6815	28890
GUT_GENOME087444	GUT_GENOME087444_00042	668	35	12.8729	9.14869	0	0
GUT_GENOME087444	GUT_GENOME087444_00043	239	36	12.2295	11.0307	0.590164	523846
GUT_GENOME087444	GUT_GENOME087444_00044	343	6	3.8945	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00045	444	426	11.3299	3.06279	316.557	1239
GUT_GENOME087444	GUT_GENOME087444_00046	534	42	12.4446	12.7115	0.539745	523846
GUT_GENOME087444	GUT_GENOME087444_00047	174	153	12.9795	16.3187	62.9269	28890
GUT_GENOME087444	GUT_GENOME087444_00048	80	7	6.66298	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00049	381	225	14.4749	17.8195	95.0733	523846
GUT_GENOME087444	GUT_GENOME087444_00050	288	395	15.412	14.1932	192.766	2283794
GUT_GENOME087444	GUT_GENOME087444_00051	167	7	5.19477	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00052	81	1	1	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00053	279	19	12.714	0.553506	0	0
GUT_GENOME087444	GUT_GENOME087444_00054	310	404	10.5543	18.2901	239.609	28890
GUT_GENOME087444	GUT_GENOME087444_00055	95	2	1.98324	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00056	245	11	7.15496	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00057	419	194	13.0381	13.9087	68.7698	523846
GUT_GENOME087444	GUT_GENOME087444_00058	152	159	15.0365	15.3123	72.8704	523846
GUT_GENOME087444	GUT_GENOME087444_00059	278	138	12.7907	16.1593	47.6278	2283794
GUT_GENOME087444	GUT_GENOME087444_00060	109	2	1.88095	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00061	947	11	4.76204	1.89462	0	0
GUT_GENOME087444	GUT_GENOME087444_00062	206	11	3.98378	3.48108	0	0
GUT_GENOME087444	GUT_GENOME087444_00063	167	4	3.09748	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00064	232	16	9.68537	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00065	390	7	4.87752	0	0	0
GUT_GENOME087444	GUT_GENOME087444_00066	240	18	10.7346	0	0	0
