sample	protein	length	hits	self	close	distal	match
GUT_GENOME282793	GUT_GENOME282793_00001	719	1	0.731793	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00002	112	0	0	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00003	252	3	2.51703	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00004	75	0	0	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00005	212	16	9.88916	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00006	399	38	10.9806	11.3768	0	0
GUT_GENOME282793	GUT_GENOME282793_00007	217	22	11.2124	1.93795	0	0
GUT_GENOME282793	GUT_GENOME282793_00008	336	7	4.70287	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00009	154	7	5.22819	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00010	279	37	13.7476	11.5518	0	0
GUT_GENOME282793	GUT_GENOME282793_00011	141	9	7.02214	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00012	385	17	11.1747	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00013	252	8	5.09218	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00014	1058	492	15.4665	18.1252	250.277	523846
GUT_GENOME282793	GUT_GENOME282793_00015	360	64	13.0854	13.792	14.0744	28890
GUT_GENOME282793	GUT_GENOME282793_00016	220	3	1.91928	0	0.394619	1121420
GUT_GENOME282793	GUT_GENOME282793_00017	276	41	11.2166	1.99033	9.01161	2259
GUT_GENOME282793	GUT_GENOME282793_00018	300	40	10.8822	13.1397	1.09091	28890
GUT_GENOME282793	GUT_GENOME282793_00019	247	8	5.8238	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00020	317	133	13.0751	15.0767	44.3562	2283794
GUT_GENOME282793	GUT_GENOME282793_00021	92	1	0.988636	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00022	329	14	8.41275	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00023	260	32	11.8522	7.97313	0.921305	2259
GUT_GENOME282793	GUT_GENOME282793_00024	159	8	5.93631	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00025	232	7	4.92053	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00026	274	246	11.6252	12.0878	113.335	1239
GUT_GENOME282793	GUT_GENOME282793_00027	283	8	5.27883	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00028	866	72	15.2914	18.315	13.9823	523846
GUT_GENOME282793	GUT_GENOME282793_00029	155	3	2.51757	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00030	122	4	3.29386	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00031	135	2	1.86038	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00032	363	65	14.1161	17.1189	17.153	2283794
GUT_GENOME282793	GUT_GENOME282793_00033	176	43	12.8646	13.9308	1.09798	523846
GUT_GENOME282793	GUT_GENOME282793_00034	210	46	12.3636	15.1523	2.30713	523846
GUT_GENOME282793	GUT_GENOME282793_00035	140	6	4.89516	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00036	772	42	13.825	13.4905	0.558345	523846
GUT_GENOME282793	GUT_GENOME282793_00037	377	13	5.54947	2.84018	0	0
GUT_GENOME282793	GUT_GENOME282793_00038	169	303	3.91453	0.552707	156.191	131567
GUT_GENOME282793	GUT_GENOME282793_00039	248	14	8.96386	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00040	621	39	12.567	9.76495	1.43808	523846
GUT_GENOME282793	GUT_GENOME282793_00041	132	27	11.0664	7.76753	0	0
GUT_GENOME282793	GUT_GENOME282793_00042	431	37	13.5024	10.0284	0.515403	523846
GUT_GENOME282793	GUT_GENOME282793_00043	268	5	3.41414	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00044	281	54	10.7401	10	8.93369	523846
GUT_GENOME282793	GUT_GENOME282793_00045	227	10	6.84116	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00046	492	34	11.7434	10.0379	0	0
GUT_GENOME282793	GUT_GENOME282793_00047	315	317	13.6236	16.4801	144.375	523846
GUT_GENOME282793	GUT_GENOME282793_00048	125	0	0	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00049	319	33	10.9674	8.45188	0.51876	523846
GUT_GENOME282793	GUT_GENOME282793_00050	241	34	14.2301	9.72385	0	0
GUT_GENOME282793	GUT_GENOME282793_00051	951	44	13.6317	16.6323	0.592707	523846
GUT_GENOME282793	GUT_GENOME282793_00052	266	32	9.8891	0.458891	7.3327	28890
GUT_GENOME282793	GUT_GENOME282793_00053	335	51	14.1411	12.2524	5.73354	523846
GUT_GENOME282793	GUT_GENOME282793_00054	72	0	0	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00055	1055	2	1.86866	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00056	212	24	12.3188	4.18116	0	0
GUT_GENOME282793	GUT_GENOME282793_00057	713	9	5.8853	0	0	0
GUT_GENOME282793	GUT_GENOME282793_00058	295	17	7.22871	3.10184	0	0
