sample	protein	length	hits	self	close	distal	match
GUT_GENOME257832	GUT_GENOME257832_00001	320	5	3.09621	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00002	287	3	2.42088	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00003	438	118	2.70886	0	65.542	2
GUT_GENOME257832	GUT_GENOME257832_00004	358	94	2.85534	0	48.5449	2
GUT_GENOME257832	GUT_GENOME257832_00005	346	3	2.63248	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00006	239	1	0.988532	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00007	79	0	0	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00008	99	0	0	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00009	153	0	0	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00010	61	0	0	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00011	108	2	0.813953	0.795349	0	0
GUT_GENOME257832	GUT_GENOME257832_00012	239	7	3.2428	0.849794	0	0
GUT_GENOME257832	GUT_GENOME257832_00013	194	3	1.20051	0.719794	0	0
GUT_GENOME257832	GUT_GENOME257832_00014	77	0	0	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00015	125	1	0.99177	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00016	107	0	0	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00017	340	2	1.97305	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00018	58	0	0	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00019	49	0	0	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00020	257	18	10.7734	0.480469	0	0
GUT_GENOME257832	GUT_GENOME257832_00021	367	6	5.0759	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00022	364	353	5.23467	0	175.387	1239
GUT_GENOME257832	GUT_GENOME257832_00023	89	1	0.994118	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00024	473	30	11.632	5.59937	0.476341	523846
GUT_GENOME257832	GUT_GENOME257832_00025	267	24	11.6094	4.14844	0	0
GUT_GENOME257832	GUT_GENOME257832_00026	429	471	11.4029	9.01809	240.642	131567
GUT_GENOME257832	GUT_GENOME257832_00027	444	2	1.89258	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00028	227	32	11.9979	8.27505	0	0
GUT_GENOME257832	GUT_GENOME257832_00029	161	2	1.72671	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00030	213	6	4.74773	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00031	134	6	4.70342	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00032	339	192	13.872	13.032	88.4817	523846
GUT_GENOME257832	GUT_GENOME257832_00033	161	2	1.92029	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00034	943	9	4.75727	1.03468	0	0
GUT_GENOME257832	GUT_GENOME257832_00035	206	12	3.98103	4.03523	0	0
GUT_GENOME257832	GUT_GENOME257832_00036	167	4	3.09748	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00037	125	18	14.3431	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00038	128	2	1.91304	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00039	384	2	1.87914	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00040	312	16	1.92928	8.17434	0	0
GUT_GENOME257832	GUT_GENOME257832_00041	115	3	2.80658	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00042	227	56	12.6059	11.5308	8.44875	523846
GUT_GENOME257832	GUT_GENOME257832_00043	233	41	12.6952	10.511	3.24342	523846
GUT_GENOME257832	GUT_GENOME257832_00044	257	65	10.181	6.89552	19.6716	131567
GUT_GENOME257832	GUT_GENOME257832_00045	514	44	13.4795	15.2227	0.588867	523846
GUT_GENOME257832	GUT_GENOME257832_00046	294	31	11.799	6.79196	0.480769	523846
GUT_GENOME257832	GUT_GENOME257832_00047	333	458	13.3132	13.8806	218.865	131567
GUT_GENOME257832	GUT_GENOME257832_00048	236	56	6.39139	7.55533	15.6537	131567
GUT_GENOME257832	GUT_GENOME257832_00049	364	364	11.7989	14.1425	156.694	523846
GUT_GENOME257832	GUT_GENOME257832_00050	306	39	11.4791	10.1913	0.485531	523846
GUT_GENOME257832	GUT_GENOME257832_00051	306	17	10.2374	0.552189	0	0
GUT_GENOME257832	GUT_GENOME257832_00052	698	44	11.1583	2.58965	13.9475	186801
GUT_GENOME257832	GUT_GENOME257832_00053	149	2	1.90625	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00054	316	18	9.84941	1.57868	0	0
GUT_GENOME257832	GUT_GENOME257832_00055	340	216	15.373	15.3392	102.602	523846
GUT_GENOME257832	GUT_GENOME257832_00056	204	4	2.91768	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00057	463	3	2.53909	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00058	460	2	1.99077	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00059	194	7	4.88804	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00060	194	9	6.1701	0	0	0
GUT_GENOME257832	GUT_GENOME257832_00061	231	9	6.17316	0	0	0
