sample	protein	length	hits	self	close	distal	match
GUT_GENOME189093	GUT_GENOME189093_00001	1881	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00002	267	1	0.872897	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00003	257	447	10.6541	0	265.27	2
GUT_GENOME189093	GUT_GENOME189093_00004	593	436	7.04522	0	213.142	1783272
GUT_GENOME189093	GUT_GENOME189093_00005	258	444	8.46862	0	246.795	2
GUT_GENOME189093	GUT_GENOME189093_00006	335	454	10.0483	0	279.726	2
GUT_GENOME189093	GUT_GENOME189093_00007	193	448	9.36132	0	263.888	131567
GUT_GENOME189093	GUT_GENOME189093_00008	501	460	10.0834	0	274.487	1239
GUT_GENOME189093	GUT_GENOME189093_00009	144	2	1.69057	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00010	248	2	1.88717	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00011	242	2	1.8382	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00012	67	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00013	450	129	15.1416	13.3012	49.2695	2283794
GUT_GENOME189093	GUT_GENOME189093_00014	283	2	1.90835	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00015	815	31	12.4945	5.70642	1.00648	131567
GUT_GENOME189093	GUT_GENOME189093_00016	407	18	10.3037	0.934146	0	0
GUT_GENOME189093	GUT_GENOME189093_00017	129	18	13.3686	1.32157	0	0
GUT_GENOME189093	GUT_GENOME189093_00018	420	42	14.3961	13.6365	0.571256	523846
GUT_GENOME189093	GUT_GENOME189093_00020	143	2	1.90775	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00021	454	92	12.8776	14.4138	25.7483	523846
GUT_GENOME189093	GUT_GENOME189093_00022	198	50	11.8631	10.8411	7.76528	131567
GUT_GENOME189093	GUT_GENOME189093_00023	355	55	14.2904	15.7025	6.5779	523846
GUT_GENOME189093	GUT_GENOME189093_00024	315	2	1.55966	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00025	132	3	2.62642	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00026	58	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00027	396	223	15.0231	16.5707	93.2198	523846
GUT_GENOME189093	GUT_GENOME189093_00028	192	12	6.88831	0.483117	0	0
GUT_GENOME189093	GUT_GENOME189093_00029	713	9	5.89008	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00030	212	24	12.3188	4.18116	0	0
GUT_GENOME189093	GUT_GENOME189093_00031	1055	2	1.86252	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00032	72	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00033	335	51	14.1411	12.2524	5.73354	523846
GUT_GENOME189093	GUT_GENOME189093_00034	266	33	9.92925	0.460803	7.81453	28890
GUT_GENOME189093	GUT_GENOME189093_00035	951	44	13.6201	16.6699	0.594456	523846
GUT_GENOME189093	GUT_GENOME189093_00036	241	34	14.1698	9.67715	0	0
GUT_GENOME189093	GUT_GENOME189093_00037	319	33	10.8567	8.36482	0.513029	523846
GUT_GENOME189093	GUT_GENOME189093_00038	125	1	1	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00039	315	317	13.6236	16.4801	144.375	523846
GUT_GENOME189093	GUT_GENOME189093_00040	492	36	11.7692	11.0895	0	0
GUT_GENOME189093	GUT_GENOME189093_00041	227	10	6.8434	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00042	281	50	10.705	9.4946	7.46223	2283794
GUT_GENOME189093	GUT_GENOME189093_00043	268	6	3.95372	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00044	431	37	13.5024	10.0284	0.515403	523846
GUT_GENOME189093	GUT_GENOME189093_00045	132	27	11.1245	7.8022	0	0
GUT_GENOME189093	GUT_GENOME189093_00046	621	39	12.6134	9.82572	1.44247	523846
GUT_GENOME189093	GUT_GENOME189093_00047	248	14	8.98795	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00048	169	310	3.92614	0.559659	160.185	131567
GUT_GENOME189093	GUT_GENOME189093_00049	48	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00050	328	9	4.51489	1.69877	0	0
GUT_GENOME189093	GUT_GENOME189093_00051	772	42	13.8303	13.4895	0.558724	523846
GUT_GENOME189093	GUT_GENOME189093_00052	511	7	5.48461	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00053	460	11	8.32444	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00054	398	93	13.4752	16.7433	25.7154	2283794
GUT_GENOME189093	GUT_GENOME189093_00055	444	37	13.8155	11.0381	0	0
GUT_GENOME189093	GUT_GENOME189093_00056	132	37	14.8447	14.0379	0.67803	523846
GUT_GENOME189093	GUT_GENOME189093_00057	182	79	15.2486	15.0568	18.5459	523846
GUT_GENOME189093	GUT_GENOME189093_00058	218	92	8.77354	0.699552	39.5561	2
GUT_GENOME189093	GUT_GENOME189093_00059	169	17	7.67359	0.620178	2.1632	171549
GUT_GENOME189093	GUT_GENOME189093_00060	535	115	13.7469	16.1915	27.618	523846
GUT_GENOME189093	GUT_GENOME189093_00061	153	2	1.92754	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00062	355	34	12.072	7.94813	0.475504	523846
GUT_GENOME189093	GUT_GENOME189093_00063	277	40	12.9905	11.5744	0	0
GUT_GENOME189093	GUT_GENOME189093_00064	307	433	12.3079	15.9524	217.059	131567
GUT_GENOME189093	GUT_GENOME189093_00065	300	202	15.3791	17.3688	82.9623	2283794
GUT_GENOME189093	GUT_GENOME189093_00066	361	12	5.27069	2.12623	0	0
GUT_GENOME189093	GUT_GENOME189093_00067	485	13	6.33727	2.22449	0	0
GUT_GENOME189093	GUT_GENOME189093_00068	125	2	1.948	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00069	144	2	1.53623	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00070	466	9	1.21047	0	3.40131	31979
GUT_GENOME189093	GUT_GENOME189093_00071	419	312	2.04577	0	146.264	1783272
GUT_GENOME189093	GUT_GENOME189093_00072	108	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00073	1168	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00074	60	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00075	239	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00076	45	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00077	155	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00078	88	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00079	44	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00080	62	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00081	151	35	14.0433	13.41	0.596667	523846
GUT_GENOME189093	GUT_GENOME189093_00082	512	7	4.71007	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00083	96	2	1.91837	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00084	169	2	1.8522	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00085	136	6	4.66538	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00086	55	0	0	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00087	256	2	1.81797	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00088	380	60	12.8889	17.155	10.4486	2283794
GUT_GENOME189093	GUT_GENOME189093_00089	224	9	3.10689	0	2.29929	186802
GUT_GENOME189093	GUT_GENOME189093_00090	217	6	3.61905	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00091	189	3	2.93103	0	0	0
GUT_GENOME189093	GUT_GENOME189093_00092	239	35	12.0919	8.21712	0.492693	523846
GUT_GENOME189093	GUT_GENOME189093_00093	372	43	12.248	16.9155	0	0
