sample	protein	length	hits	self	close	distal	match
GUT_GENOME134962	GUT_GENOME134962_00001	520	1	0.963736	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00002	45	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00003	77	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00004	143	33	12.8132	12.4139	0.736264	523846
GUT_GENOME134962	GUT_GENOME134962_00005	98	6	5.51295	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00006	403	93	12.1901	15.0078	22.9206	523846
GUT_GENOME134962	GUT_GENOME134962_00007	894	472	13.2373	18.7109	237.891	523846
GUT_GENOME134962	GUT_GENOME134962_00008	603	467	15.1286	16.2852	260.95	523846
GUT_GENOME134962	GUT_GENOME134962_00009	514	68	13.9036	17.1272	14.507	523846
GUT_GENOME134962	GUT_GENOME134962_00010	77	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00016	90	1	0.994595	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00017	36	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00018	216	1	0.987952	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00019	108	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00020	248	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00021	287	16	9.38806	1.0709	0	0
GUT_GENOME134962	GUT_GENOME134962_00022	209	402	10.8291	2.1608	195.528	1239
GUT_GENOME134962	GUT_GENOME134962_00023	409	90	13.5194	14.9742	23.1964	2283794
GUT_GENOME134962	GUT_GENOME134962_00024	222	212	12.6619	16.7214	93.119	28890
GUT_GENOME134962	GUT_GENOME134962_00025	115	1	0.845411	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00026	202	2	1.89394	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00027	304	45	12.5613	15.0346	2.40252	523846
GUT_GENOME134962	GUT_GENOME134962_00028	220	78	6.04213	1.34368	32.2661	186802
GUT_GENOME134962	GUT_GENOME134962_00029	371	46	13.7553	13.2925	3.02813	523846
GUT_GENOME134962	GUT_GENOME134962_00030	180	54	14.0406	12.6087	9.71304	2283794
GUT_GENOME134962	GUT_GENOME134962_00031	290	336	13.6857	14.8774	141.085	523846
GUT_GENOME134962	GUT_GENOME134962_00032	375	400	14.0573	14.4354	183.571	2283794
GUT_GENOME134962	GUT_GENOME134962_00033	69	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00034	163	40	11.7722	9.94937	4.47785	131567
GUT_GENOME134962	GUT_GENOME134962_00035	243	35	12.1581	11.0171	0	0
GUT_GENOME134962	GUT_GENOME134962_00036	364	38	10.5315	14.7517	1.00134	349307
GUT_GENOME134962	GUT_GENOME134962_00037	489	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00038	500	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00039	35	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00040	180	41	13.8118	11.6801	2.42204	523846
GUT_GENOME134962	GUT_GENOME134962_00041	257	7	5.43542	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00042	366	11	7.3661	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00043	393	18	10.7262	0.926988	0	0
GUT_GENOME134962	GUT_GENOME134962_00044	227	36	10.1703	12.2198	1.06681	523846
GUT_GENOME134962	GUT_GENOME134962_00045	163	14	2.36335	0	5.86646	2
GUT_GENOME134962	GUT_GENOME134962_00046	57	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00047	34	0	0	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00048	569	216	14.522	17.1707	99.2803	28890
GUT_GENOME134962	GUT_GENOME134962_00049	364	446	15.5592	18.0313	260.774	131567
GUT_GENOME134962	GUT_GENOME134962_00050	283	25	10.576	3.22433	0.442966	523846
GUT_GENOME134962	GUT_GENOME134962_00051	525	6	3.9759	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00052	506	7	4.79633	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00053	555	11	7.05239	0	0	0
GUT_GENOME134962	GUT_GENOME134962_00054	348	84	13.9463	20.198	21.0467	523846
GUT_GENOME134962	GUT_GENOME134962_00055	234	18	8.93246	1.72113	0	0
