sample	protein	length	hits	self	close	distal	match
GUT_GENOME069432	GUT_GENOME069432_00001	221	454	0.992823	13.4593	249.943	2283794
GUT_GENOME069432	GUT_GENOME069432_00002	96	2	1	0.96875	0	0
GUT_GENOME069432	GUT_GENOME069432_00003	230	10	0.995157	5.83535	0	0
GUT_GENOME069432	GUT_GENOME069432_00004	278	116	0.996324	11.8401	53.4908	2283794
GUT_GENOME069432	GUT_GENOME069432_00005	152	159	1	14.103	88.3056	2158
GUT_GENOME069432	GUT_GENOME069432_00006	240	19	1	9.463	1.41438	145260
GUT_GENOME069432	GUT_GENOME069432_00007	115	2	1	0.841346	0	0
GUT_GENOME069432	GUT_GENOME069432_00008	219	25	1	10.51	4.19734	2159
GUT_GENOME069432	GUT_GENOME069432_00009	397	36	0.996053	11.3211	9.3421	2160
GUT_GENOME069432	GUT_GENOME069432_00010	303	423	0.996639	3.43866	251.504	131567
GUT_GENOME069432	GUT_GENOME069432_00011	237	400	1	12.8665	217.811	2283794
GUT_GENOME069432	GUT_GENOME069432_00012	493	467	1	11.789	251.974	2158
GUT_GENOME069432	GUT_GENOME069432_00013	89	6	0	5.6129	0	0
GUT_GENOME069432	GUT_GENOME069432_00014	160	7	1	4.4281	0	0
GUT_GENOME069432	GUT_GENOME069432_00015	88	1	0.982036	0	0	0
GUT_GENOME069432	GUT_GENOME069432_00016	116	0	0	0	0	0
GUT_GENOME069432	GUT_GENOME069432_00017	94	3	0.994286	1.94286	0	0
GUT_GENOME069432	GUT_GENOME069432_00018	755	3	0.985455	1.25236	0	0
GUT_GENOME069432	GUT_GENOME069432_00019	201	40	1	11.3205	14.8487	2159
GUT_GENOME069432	GUT_GENOME069432_00020	318	45	0.998395	11.5345	20.7656	2159
GUT_GENOME069432	GUT_GENOME069432_00021	289	42	0.998217	10.656	15.0766	2159
GUT_GENOME069432	GUT_GENOME069432_00022	471	8	0.998921	4.63538	0	0
GUT_GENOME069432	GUT_GENOME069432_00023	612	19	1	9.13238	1.21332	2159
GUT_GENOME069432	GUT_GENOME069432_00024	153	18	0.961403	12.0316	0	0
GUT_GENOME069432	GUT_GENOME069432_00025	129	35	0	13.2948	15.7251	2159
GUT_GENOME069432	GUT_GENOME069432_00026	291	19	0.994828	9.14655	1.89138	2159
GUT_GENOME069432	GUT_GENOME069432_00027	407	303	0	13.2697	157.142	2159
GUT_GENOME069432	GUT_GENOME069432_00028	565	28	0.973094	9.79372	5.287	2160
GUT_GENOME069432	GUT_GENOME069432_00029	208	13	0.989873	7.17468	0	0
GUT_GENOME069432	GUT_GENOME069432_00030	335	41	0.986466	12.4391	15.182	2159
GUT_GENOME069432	GUT_GENOME069432_00031	196	2	0.977564	0.980769	0	0
GUT_GENOME069432	GUT_GENOME069432_00032	335	41	0.990854	11.9268	14.8948	2159
GUT_GENOME069432	GUT_GENOME069432_00033	374	0	0	0	0	0
GUT_GENOME069432	GUT_GENOME069432_00034	57	0	0	0	0	0
GUT_GENOME069432	GUT_GENOME069432_00035	32	0	0	0	0	0
GUT_GENOME069432	GUT_GENOME069432_00036	494	0	0	0	0	0
GUT_GENOME069432	GUT_GENOME069432_00037	90	2	0.988764	0.966292	0	0
GUT_GENOME069432	GUT_GENOME069432_00038	606	22	0.996497	11.0543	2.0937	2159
GUT_GENOME069432	GUT_GENOME069432_00039	324	6	1	3.52727	0	0
GUT_GENOME069432	GUT_GENOME069432_00040	596	43	0.993934	5.44541	17.5225	131567
GUT_GENOME069432	GUT_GENOME069432_00041	581	112	0.964384	5.33333	50.6484	131567
GUT_GENOME069432	GUT_GENOME069432_00042	193	7	0.982906	3.95157	0.549858	392018
GUT_GENOME069432	GUT_GENOME069432_00043	239	8	0.967742	3.86175	0.974654	2160
GUT_GENOME069432	GUT_GENOME069432_00044	481	75	0.984342	5.17745	33.4687	131567
GUT_GENOME069432	GUT_GENOME069432_00045	234	32	0.993348	9.90466	9.24834	2160
GUT_GENOME069432	GUT_GENOME069432_00046	255	18	0.992172	10.6125	0.483366	392018
GUT_GENOME069432	GUT_GENOME069432_00047	408	70	0.997585	12.3792	36.4565	2283794
GUT_GENOME069432	GUT_GENOME069432_00048	137	18	0.981343	10.3209	2.52985	131567
GUT_GENOME069432	GUT_GENOME069432_00049	81	0	0	0	0	0
GUT_GENOME069432	GUT_GENOME069432_00050	334	5	0	2.40451	1.32782	1789762
GUT_GENOME069432	GUT_GENOME069432_00051	381	15	0.956344	8.88677	0	0
GUT_GENOME069432	GUT_GENOME069432_00052	405	33	0.996231	11.7915	7.60301	2159
GUT_GENOME069432	GUT_GENOME069432_00053	716	46	0.998573	13.5264	18.3959	2158
GUT_GENOME069432	GUT_GENOME069432_00054	1090	46	1	11.8798	17.8681	2159
GUT_GENOME069432	GUT_GENOME069432_00055	401	467	0.997436	11.6859	247.954	2159
GUT_GENOME069432	GUT_GENOME069432_00056	117	2	1	0.939914	0	0
GUT_GENOME069432	GUT_GENOME069432_00057	233	38	1	12.5931	11.9286	2158
GUT_GENOME069432	GUT_GENOME069432_00058	422	136	0.99878	12.9707	64.85	2283794
GUT_GENOME069432	GUT_GENOME069432_00059	662	284	1	14.6064	137.093	2158
