sample	protein	length	hits	self	close	distal	match
GUT_GENOME269048	GUT_GENOME269048_00001	52	0	0	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00002	77	0	0	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00003	62	0	0	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00004	93	0	0	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00005	64	0	0	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00006	381	37	11.1875	11.6094	0.49349	523846
GUT_GENOME269048	GUT_GENOME269048_00007	395	7	4.60028	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00008	897	44	14.1926	15.7794	0.546473	523846
GUT_GENOME269048	GUT_GENOME269048_00009	101	0	0	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00010	335	143	13.8311	11.9213	46.9655	523846
GUT_GENOME269048	GUT_GENOME269048_00011	212	93	14.5636	13.2394	32.0873	2283794
GUT_GENOME269048	GUT_GENOME269048_00012	160	189	13.262	14.5783	89.4792	523846
GUT_GENOME269048	GUT_GENOME269048_00013	156	33	12.6621	12.0956	0.726962	523846
GUT_GENOME269048	GUT_GENOME269048_00014	59	0	0	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00015	377	466	13.0476	12.8026	219.61	523846
GUT_GENOME269048	GUT_GENOME269048_00016	313	89	14.578	15.7244	24.0441	523846
GUT_GENOME269048	GUT_GENOME269048_00017	189	35	10.4876	10.2204	1.05785	523846
GUT_GENOME269048	GUT_GENOME269048_00018	285	39	14.1735	10.4383	0	0
GUT_GENOME269048	GUT_GENOME269048_00019	173	21	8.72174	4.13913	0	0
GUT_GENOME269048	GUT_GENOME269048_00020	164	17	10.379	0.550955	0.570064	523846
GUT_GENOME269048	GUT_GENOME269048_00021	304	46	13.1201	15.8214	0.530844	523846
GUT_GENOME269048	GUT_GENOME269048_00022	94	2	1.97207	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00024	167	34	12.0969	10.3313	0.553125	523846
GUT_GENOME269048	GUT_GENOME269048_00025	91	1	1	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00026	433	17	11.155	0	0	0
GUT_GENOME269048	GUT_GENOME269048_00027	348	14	8.38507	0.477612	0	0
GUT_GENOME269048	GUT_GENOME269048_00028	320	27	10.6763	3.72436	0.44391	523846
GUT_GENOME269048	GUT_GENOME269048_00029	353	42	13.6905	14.4277	0.618978	523846
