sample	protein	length	hits	self	close	distal	match
GUT_GENOME060633	GUT_GENOME060633_00001	52	0	0	0	0	0
GUT_GENOME060633	GUT_GENOME060633_00002	169	0	0	0	0	0
GUT_GENOME060633	GUT_GENOME060633_00003	212	2	1	0.754545	0	0
GUT_GENOME060633	GUT_GENOME060633_00004	725	354	0.535766	2.07883	188.215	2157
GUT_GENOME060633	GUT_GENOME060633_00005	172	2	0.985714	0.768571	0	0
GUT_GENOME060633	GUT_GENOME060633_00006	163	1	0.963303	0	0	0
GUT_GENOME060633	GUT_GENOME060633_00007	313	5	0.996639	2.55462	0	0
GUT_GENOME060633	GUT_GENOME060633_00008	208	3	1	1.22525	0	0
GUT_GENOME060633	GUT_GENOME060633_00009	367	1	0.933333	0	0	0
GUT_GENOME060633	GUT_GENOME060633_00010	255	2	0.990099	0.4	0	0
GUT_GENOME060633	GUT_GENOME060633_00011	130	2	1	0.717131	0	0
GUT_GENOME060633	GUT_GENOME060633_00012	479	3	1	1.3382	0	0
GUT_GENOME060633	GUT_GENOME060633_00013	50	0	0	0	0	0
GUT_GENOME060633	GUT_GENOME060633_00014	211	211	1	2.88689	110.095	224756
GUT_GENOME060633	GUT_GENOME060633_00015	460	475	1	3.50671	329.017	28890
GUT_GENOME060633	GUT_GENOME060633_00016	395	477	1	3.33078	306.432	28890
GUT_GENOME060633	GUT_GENOME060633_00017	176	128	0.903226	2.77713	71.4252	28890
GUT_GENOME060633	GUT_GENOME060633_00018	101	2	1	0.862245	0	0
GUT_GENOME060633	GUT_GENOME060633_00019	349	3	1	1.29718	0	0
GUT_GENOME060633	GUT_GENOME060633_00020	185	2	0.989051	0.660584	0	0
GUT_GENOME060633	GUT_GENOME060633_00021	80	0	0	0	0	0
GUT_GENOME060633	GUT_GENOME060633_00022	535	3	1	1.2795	0	0
GUT_GENOME060633	GUT_GENOME060633_00023	90	0	0	0	0	0
GUT_GENOME060633	GUT_GENOME060633_00024	86	0	0	0	0	0
GUT_GENOME060633	GUT_GENOME060633_00025	260	3	0	1.63127	0	0
GUT_GENOME060633	GUT_GENOME060633_00026	330	3	0	1.36275	0.535948	2834276
