sample	protein	length	hits	self	close	distal	match
GUT_GENOME263606	GUT_GENOME263606_00001	208	13	8.06784	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00002	565	30	11.2875	5.7664	0	0
GUT_GENOME263606	GUT_GENOME263606_00003	407	303	13.2697	14.7494	142.393	28890
GUT_GENOME263606	GUT_GENOME263606_00004	291	20	10.681	1.87136	0	0
GUT_GENOME263606	GUT_GENOME263606_00005	129	35	13.2948	14.992	0.733068	523846
GUT_GENOME263606	GUT_GENOME263606_00006	153	18	12.9408	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00007	612	16	10.134	0.490312	0	0
GUT_GENOME263606	GUT_GENOME263606_00008	471	8	5.62771	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00009	289	42	11.6043	14.4724	0.552585	523846
GUT_GENOME263606	GUT_GENOME263606_00010	318	44	12.5609	18.391	1.72756	523846
GUT_GENOME263606	GUT_GENOME263606_00011	201	39	12.4322	13.8619	0.529412	523846
GUT_GENOME263606	GUT_GENOME263606_00012	755	2	1.84279	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00013	1730	4	2.74686	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00014	156	2	1.8566	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00015	139	2	1.95057	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00016	444	426	11.3219	3.06279	316.652	1239
GUT_GENOME263606	GUT_GENOME263606_00017	95	2	1.92424	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00018	85	0	0	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00019	412	67	13.97	14.8786	14.7985	2283794
GUT_GENOME263606	GUT_GENOME263606_00020	175	2	1.90203	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00021	145	8	5.47959	0.608844	0	0
GUT_GENOME263606	GUT_GENOME263606_00022	128	3	2.55039	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00023	818	36	10.0587	11.1325	0.527357	523846
GUT_GENOME263606	GUT_GENOME263606_00024	264	7	5.11788	0	0	0
GUT_GENOME263606	GUT_GENOME263606_00027	102	25	11.5217	11.2029	0.850242	523846
GUT_GENOME263606	GUT_GENOME263606_00028	413	444	14.247	14.2981	274.484	28890
