sample	protein	length	hits	self	close	distal	match
GUT_GENOME186511	GUT_GENOME186511_00001	701	2	0.991681	0.805324	0	0
GUT_GENOME186511	GUT_GENOME186511_00002	510	7	1	4.52976	0	0
GUT_GENOME186511	GUT_GENOME186511_00003	460	11	0.994432	7.29733	0	0
GUT_GENOME186511	GUT_GENOME186511_00004	398	103	0.993671	12.5038	47.0785	2159
GUT_GENOME186511	GUT_GENOME186511_00005	444	37	0.995381	12.7309	10.9492	2159
GUT_GENOME186511	GUT_GENOME186511_00006	132	37	0	14.8447	14.7159	2159
GUT_GENOME186511	GUT_GENOME186511_00007	182	77	1	14.2575	32.6396	2159
GUT_GENOME186511	GUT_GENOME186511_00008	386	8	0.953581	1.89125	3.02918	2160
GUT_GENOME186511	GUT_GENOME186511_00009	424	77	0.980233	7.70233	33.4291	1789762
GUT_GENOME186511	GUT_GENOME186511_00010	565	123	0.951087	12.1658	44.7808	2158
GUT_GENOME186511	GUT_GENOME186511_00011	153	2	0.963636	0.92	0	0
GUT_GENOME186511	GUT_GENOME186511_00012	355	35	1	11	8.89065	2159
GUT_GENOME186511	GUT_GENOME186511_00013	281	40	0.981168	11.823	11.4011	2159
GUT_GENOME186511	GUT_GENOME186511_00014	307	439	1	11.2742	235.513	131567
GUT_GENOME186511	GUT_GENOME186511_00015	380	14	0.996865	6.77743	0.479624	1789762
GUT_GENOME186511	GUT_GENOME186511_00017	275	111	1	14.0724	51.2783	2158
GUT_GENOME186511	GUT_GENOME186511_00018	211	2	0.99458	0.943089	0	0
GUT_GENOME186511	GUT_GENOME186511_00019	192	413	1	11.8016	214.415	2159
GUT_GENOME186511	GUT_GENOME186511_00020	230	16	1	11.0436	0	0
GUT_GENOME186511	GUT_GENOME186511_00021	518	30	0.998958	12.8323	5.05937	2159
GUT_GENOME186511	GUT_GENOME186511_00022	885	4	0	1.64997	0.412794	392018
GUT_GENOME186511	GUT_GENOME186511_00023	87	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00024	195	44	0.972705	10.7395	15.5906	28890
GUT_GENOME186511	GUT_GENOME186511_00025	484	9	0.998879	5.13677	0	0
GUT_GENOME186511	GUT_GENOME186511_00026	261	2	1	0.935018	0	0
GUT_GENOME186511	GUT_GENOME186511_00027	92	3	1	1.78922	0	0
GUT_GENOME186511	GUT_GENOME186511_00028	408	140	1	12.9454	70.5939	2158
GUT_GENOME186511	GUT_GENOME186511_00029	608	91	0.994309	13.3163	40.4382	2158
GUT_GENOME186511	GUT_GENOME186511_00030	451	50	0.99095	11.4536	18.7036	2158
GUT_GENOME186511	GUT_GENOME186511_00031	363	8	0.990798	4.85429	0	0
GUT_GENOME186511	GUT_GENOME186511_00032	302	7	0.998211	3.52952	0	0
GUT_GENOME186511	GUT_GENOME186511_00033	258	36	0.996154	9.71538	12.2788	2158
GUT_GENOME186511	GUT_GENOME186511_00034	47	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00035	65	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00036	334	51	0.995363	12.2798	19.2334	2158
GUT_GENOME186511	GUT_GENOME186511_00037	330	442	1	11.5329	235.752	2283794
GUT_GENOME186511	GUT_GENOME186511_00038	175	35	1	12.454	9.66379	2160
GUT_GENOME186511	GUT_GENOME186511_00039	163	70	0	11.0426	32.741	2158
GUT_GENOME186511	GUT_GENOME186511_00040	563	426	1	11.6102	212.373	2158
GUT_GENOME186511	GUT_GENOME186511_00041	301	472	1	12.848	250.351	2159
GUT_GENOME186511	GUT_GENOME186511_00042	436	144	0.990805	13.8494	67.5747	2158
GUT_GENOME186511	GUT_GENOME186511_00043	454	4	0	2.5013	0	0
GUT_GENOME186511	GUT_GENOME186511_00044	73	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00045	252	1	0.907869	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00046	153	1	0.987952	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00047	456	13	0.994975	6.73618	1.01884	2159
GUT_GENOME186511	GUT_GENOME186511_00048	148	2	1	0.907534	0	0
GUT_GENOME186511	GUT_GENOME186511_00049	575	40	0.992077	11.6426	11.8838	2159
GUT_GENOME186511	GUT_GENOME186511_00050	140	20	0.996516	10.0453	2.96864	2159
GUT_GENOME186511	GUT_GENOME186511_00051	423	377	0.998832	12.4977	184.825	2283794
GUT_GENOME186511	GUT_GENOME186511_00052	209	35	0.990148	10.3744	12.8202	2159
GUT_GENOME186511	GUT_GENOME186511_00053	43	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00054	402	6	0	4.15473	0	0
GUT_GENOME186511	GUT_GENOME186511_00055	439	418	1	11.9851	215.006	2283794
GUT_GENOME186511	GUT_GENOME186511_00056	549	470	0.995383	12.5337	252.366	2283794
GUT_GENOME186511	GUT_GENOME186511_00057	424	224	0.997537	10.9397	103.719	2159
GUT_GENOME186511	GUT_GENOME186511_00058	366	28	0.995879	12.1964	4.95604	2160
GUT_GENOME186511	GUT_GENOME186511_00059	239	1	0.93361	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00060	258	425	1	10.1596	217.648	2158
GUT_GENOME186511	GUT_GENOME186511_00061	113	1	0.983402	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00062	433	483	1	11.9808	262.766	2159
GUT_GENOME186511	GUT_GENOME186511_00063	344	18	0.994211	11.0941	1.09117	2160
GUT_GENOME186511	GUT_GENOME186511_00064	219	13	1	8.02439	0	0
GUT_GENOME186511	GUT_GENOME186511_00065	92	1	0	1	0	0
GUT_GENOME186511	GUT_GENOME186511_00066	511	92	1	12.444	40.3595	2158
GUT_GENOME186511	GUT_GENOME186511_00067	411	3	0.996403	1.35432	0	0
GUT_GENOME186511	GUT_GENOME186511_00068	405	31	0.996027	6.60662	10.9815	2159
GUT_GENOME186511	GUT_GENOME186511_00069	352	34	1	6.04399	12.9135	2158
GUT_GENOME186511	GUT_GENOME186511_00070	142	2	1	0.945946	0	0
GUT_GENOME186511	GUT_GENOME186511_00071	239	14	1	6.39076	1.60714	1789762
GUT_GENOME186511	GUT_GENOME186511_00072	264	12	1	7.18762	0	0
GUT_GENOME186511	GUT_GENOME186511_00073	456	64	1	11.9048	29.9931	2159
GUT_GENOME186511	GUT_GENOME186511_00074	179	1	0.990323	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00075	506	24	0.996942	9.56269	4.12029	2159
GUT_GENOME186511	GUT_GENOME186511_00076	141	5	1	3.17668	0	0
GUT_GENOME186511	GUT_GENOME186511_00077	226	48	1	7.82895	20.7895	2283794
GUT_GENOME186511	GUT_GENOME186511_00078	124	15	1	10.4	0	0
GUT_GENOME186511	GUT_GENOME186511_00079	549	81	0.993346	11.1445	34.7595	2158
GUT_GENOME186511	GUT_GENOME186511_00080	435	57	0.998826	10.6678	21.0012	2158
GUT_GENOME186511	GUT_GENOME186511_00081	69	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00082	286	57	1	11.4106	24.0779	2159
GUT_GENOME186511	GUT_GENOME186511_00083	163	2	1	0.99361	0	0
GUT_GENOME186511	GUT_GENOME186511_00084	316	385	0.996785	10.7894	185.399	2283794
GUT_GENOME186511	GUT_GENOME186511_00085	383	39	1	13.8098	15.7766	2158
GUT_GENOME186511	GUT_GENOME186511_00086	161	7	0.981424	3.88545	0	0
GUT_GENOME186511	GUT_GENOME186511_00087	344	11	0.977012	5.26273	0.441708	2160
GUT_GENOME186511	GUT_GENOME186511_00088	339	8	0.99375	4.89844	0	0
GUT_GENOME186511	GUT_GENOME186511_00089	82	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00090	56	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00091	195	26	1	10.862	4.1224	392018
GUT_GENOME186511	GUT_GENOME186511_00092	545	43	1	13.4072	11.7939	2159
GUT_GENOME186511	GUT_GENOME186511_00093	164	7	1	4.4223	0	0
GUT_GENOME186511	GUT_GENOME186511_00094	358	37	1	10.8903	11.4931	2158
GUT_GENOME186511	GUT_GENOME186511_00095	200	23	1	11.1093	5.68579	2159
GUT_GENOME186511	GUT_GENOME186511_00096	420	28	0.993369	9.99735	5.35411	2159
GUT_GENOME186511	GUT_GENOME186511_00097	288	5	1	2.46996	0	0
GUT_GENOME186511	GUT_GENOME186511_00098	313	8	0.998415	4.55151	0	0
GUT_GENOME186511	GUT_GENOME186511_00099	166	5	0.863636	2.16061	0.548485	1789762
GUT_GENOME186511	GUT_GENOME186511_00100	132	51	0	12.7018	24.9018	2283794
GUT_GENOME186511	GUT_GENOME186511_00101	306	15	0.998208	9.1362	0	0
GUT_GENOME186511	GUT_GENOME186511_00102	162	7	1	4.33333	0	0
GUT_GENOME186511	GUT_GENOME186511_00103	531	2	0.999025	0.87037	0	0
GUT_GENOME186511	GUT_GENOME186511_00104	561	1	0.997227	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00105	345	1	0.994039	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00106	306	8	0.989983	4.9616	0	0
GUT_GENOME186511	GUT_GENOME186511_00107	333	16	0.988355	7.93741	0.934498	2627676
GUT_GENOME186511	GUT_GENOME186511_00108	129	2	0.991736	0.880165	0	0
GUT_GENOME186511	GUT_GENOME186511_00109	270	2	0.938815	0.820268	0	0
GUT_GENOME186511	GUT_GENOME186511_00110	418	53	0.996359	13.4818	19.4527	2159
GUT_GENOME186511	GUT_GENOME186511_00111	339	21	1	9.55502	2.46252	2159
GUT_GENOME186511	GUT_GENOME186511_00112	491	1	0	0.981191	0	0
GUT_GENOME186511	GUT_GENOME186511_00113	142	3	0	2.38745	0	0
GUT_GENOME186511	GUT_GENOME186511_00114	308	434	0	6.24915	234.659	2
GUT_GENOME186511	GUT_GENOME186511_00115	501	3	0.992739	1.59959	0	0
GUT_GENOME186511	GUT_GENOME186511_00116	715	452	0.998494	9.1988	259.877	131567
GUT_GENOME186511	GUT_GENOME186511_00117	396	22	0.988579	3.76523	6.9302	131567
GUT_GENOME186511	GUT_GENOME186511_00118	171	22	0.991202	12.1613	2.03812	2
GUT_GENOME186511	GUT_GENOME186511_00119	568	33	0.997955	10.0961	6.79652	2159
GUT_GENOME186511	GUT_GENOME186511_00120	312	41	0	13.7815	14.9346	2158
GUT_GENOME186511	GUT_GENOME186511_00121	138	120	0	13.0369	68.9446	2159
GUT_GENOME186511	GUT_GENOME186511_00122	30	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00123	769	3	0	2.19532	0	0
GUT_GENOME186511	GUT_GENOME186511_00124	336	174	0.990755	12.943	78.3621	2159
GUT_GENOME186511	GUT_GENOME186511_00125	160	450	0.993789	13.7857	238.624	2158
GUT_GENOME186511	GUT_GENOME186511_00126	415	376	0.52754	14.4039	201.103	2158
GUT_GENOME186511	GUT_GENOME186511_00127	333	12	0	0.986466	4.18195	131567
GUT_GENOME186511	GUT_GENOME186511_00128	402	43	0	4.5873	18.9585	171549
GUT_GENOME186511	GUT_GENOME186511_00129	412	399	0.977108	12.7277	218.286	131567
GUT_GENOME186511	GUT_GENOME186511_00130	280	103	0	11.3113	42.5809	131567
GUT_GENOME186511	GUT_GENOME186511_00131	134	2	0	1.85401	0	0
GUT_GENOME186511	GUT_GENOME186511_00132	188	4	0.606684	2.14653	0	0
GUT_GENOME186511	GUT_GENOME186511_00133	187	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00134	430	1	0	0.667434	0	0
GUT_GENOME186511	GUT_GENOME186511_00135	140	231	0.810811	2.5	135.017	2
GUT_GENOME186511	GUT_GENOME186511_00136	412	41	0	0	19.2855	131567
GUT_GENOME186511	GUT_GENOME186511_00137	1241	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00138	598	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00139	150	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00140	225	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00141	684	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00142	68	0	0	0	0	0
GUT_GENOME186511	GUT_GENOME186511_00143	159	2	0	1.44554	0	0
