sample	protein	length	hits	self	close	distal	match
GUT_GENOME153858	GUT_GENOME153858_00001	360	2	1	0.369081	0	0
GUT_GENOME153858	GUT_GENOME153858_00002	57	0	0	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00003	171	1	0.996988	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00004	65	0	0	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00005	78	1	1	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00006	157	1	0.777778	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00007	71	0	0	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00008	74	0	0	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00010	62	0	0	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00011	106	1	1	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00012	171	3	0.98494	1.25602	0	0
GUT_GENOME153858	GUT_GENOME153858_00013	64	0	0	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00014	205	13	1	2.70812	3.7868	2157
GUT_GENOME153858	GUT_GENOME153858_00015	154	2	1	0.547771	0	0
GUT_GENOME153858	GUT_GENOME153858_00016	218	5	0.995272	2.10402	0	0
GUT_GENOME153858	GUT_GENOME153858_00017	331	13	1	2.89593	4.21418	2157
GUT_GENOME153858	GUT_GENOME153858_00018	332	1	0.99845	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00019	350	3	0.995757	1.23904	0	0
GUT_GENOME153858	GUT_GENOME153858_00020	107	1	0.995192	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00021	123	1	0.987952	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00022	113	1	0.982143	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00023	364	3	0.967787	1.38235	0	0
GUT_GENOME153858	GUT_GENOME153858_00024	99	1	1	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00025	387	1	0.997396	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00026	237	1	0.981053	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00027	175	1	0.914773	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00029	226	3	0.995595	1.32159	0	0
GUT_GENOME153858	GUT_GENOME153858_00030	213	4	0.997585	1.65217	0	0
GUT_GENOME153858	GUT_GENOME153858_00031	364	5	0.990424	2.58824	0	0
GUT_GENOME153858	GUT_GENOME153858_00032	104	1	0.986425	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00033	670	3	0.994561	1.04118	0	0
GUT_GENOME153858	GUT_GENOME153858_00034	164	2	0.953353	0.755102	0	0
GUT_GENOME153858	GUT_GENOME153858_00035	666	2	0.993721	0.492936	0	0
GUT_GENOME153858	GUT_GENOME153858_00036	115	2	0.991342	0.818182	0	0
GUT_GENOME153858	GUT_GENOME153858_00037	275	0	0	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00038	251	2	0.53493	0.520958	0	0
GUT_GENOME153858	GUT_GENOME153858_00039	367	2	0	1.08702	0	0
GUT_GENOME153858	GUT_GENOME153858_00040	448	0	0	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00041	907	1	0.998898	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00042	142	1	1	0	0	0
GUT_GENOME153858	GUT_GENOME153858_00043	312	5	1	2.73633	0	0
GUT_GENOME153858	GUT_GENOME153858_00044	193	2	1	0.703704	0	0
GUT_GENOME153858	GUT_GENOME153858_00045	409	164	0.998734	2.83671	100.77	28890
GUT_GENOME153858	GUT_GENOME153858_00046	145	87	1	2.97627	48.478	28890
GUT_GENOME153858	GUT_GENOME153858_00047	141	2	1	0.840278	0	0
