sample	protein	length	hits	self	close	distal	match
GUT_GENOME175196	GUT_GENOME175196_00001	71	0	0	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00002	61	0	0	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00003	304	33	12.535	7.42764	0.544715	523846
GUT_GENOME175196	GUT_GENOME175196_00004	162	2	1.85304	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00005	190	76	13.4436	13.7385	19.8769	523846
GUT_GENOME175196	GUT_GENOME175196_00006	88	2	1.96512	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00007	308	469	16.0767	15.725	228.732	2283794
GUT_GENOME175196	GUT_GENOME175196_00008	391	47	15.5313	12.8506	4.33716	224756
GUT_GENOME175196	GUT_GENOME175196_00009	343	10	6.1953	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00010	162	10	6.89103	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00011	490	153	14.2382	14.0567	58.5341	28890
GUT_GENOME175196	GUT_GENOME175196_00014	345	17	11.9855	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00015	349	2	1.2583	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00016	417	464	14.7799	15.3067	227.182	523846
GUT_GENOME175196	GUT_GENOME175196_00017	160	9	6.19079	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00018	144	11	8.22581	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00019	407	41	13.6679	13.0153	0.603053	523846
GUT_GENOME175196	GUT_GENOME175196_00020	146	20	9.50566	5.16226	0	0
GUT_GENOME175196	GUT_GENOME175196_00021	478	17	9.68987	0.959916	0	0
GUT_GENOME175196	GUT_GENOME175196_00022	360	40	13.3727	9.78571	0.47205	523846
GUT_GENOME175196	GUT_GENOME175196_00023	367	15	10.4625	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00024	141	8	6.11034	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00025	255	10	6.35992	0.463035	0	0
GUT_GENOME175196	GUT_GENOME175196_00026	147	45	15.8687	17.9057	0.683502	523846
GUT_GENOME175196	GUT_GENOME175196_00027	155	11	8.18667	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00028	75	0	0	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00029	183	10	6.50136	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00030	498	98	13.1316	17.081	23.8968	523846
GUT_GENOME175196	GUT_GENOME175196_00031	224	2	1.97156	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00032	305	32	11.0634	12.6715	0.718699	523846
GUT_GENOME175196	GUT_GENOME175196_00033	195	39	11.2768	13.3812	0.571802	523846
GUT_GENOME175196	GUT_GENOME175196_00034	154	2	1.90083	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00035	333	74	12.908	15.0982	15.5414	28890
GUT_GENOME175196	GUT_GENOME175196_00036	492	56	10.225	2.60258	21.0119	2192
GUT_GENOME175196	GUT_GENOME175196_00037	292	384	13.1693	16.644	186.862	523846
GUT_GENOME175196	GUT_GENOME175196_00038	33	0	0	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00039	339	216	8.95569	1.12999	107.516	1239
GUT_GENOME175196	GUT_GENOME175196_00040	236	296	9.46895	1.25054	152.869	186802
GUT_GENOME175196	GUT_GENOME175196_00041	200	19	9.05224	3.14179	0	0
GUT_GENOME175196	GUT_GENOME175196_00042	34	0	0	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00043	406	36	9.83739	7.52625	3.79641	28890
GUT_GENOME175196	GUT_GENOME175196_00044	89	1	0.981928	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00045	400	37	12.8845	11.0691	0	0
GUT_GENOME175196	GUT_GENOME175196_00046	341	38	11.6203	12.7746	0	0
GUT_GENOME175196	GUT_GENOME175196_00047	247	29	9.66535	7.85941	0.510891	523846
GUT_GENOME175196	GUT_GENOME175196_00048	116	6	5.07981	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00049	474	18	5.47817	6.68797	0	0
GUT_GENOME175196	GUT_GENOME175196_00050	36	0	0	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00051	537	124	13.7594	16.8297	39.5812	131567
GUT_GENOME175196	GUT_GENOME175196_00052	433	440	13.662	17.2864	222.013	131567
GUT_GENOME175196	GUT_GENOME175196_00053	143	16	11.6974	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00054	107	2	1.96759	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00055	92	2	1.98907	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00056	194	36	11.9302	10.3178	0	0
GUT_GENOME175196	GUT_GENOME175196_00057	632	47	12.9265	14.3278	1.40284	2498709
GUT_GENOME175196	GUT_GENOME175196_00058	493	37	10.6273	11.5546	0.542773	523846
GUT_GENOME175196	GUT_GENOME175196_00059	301	41	11.7469	11.4237	0	0
GUT_GENOME175196	GUT_GENOME175196_00060	273	6	4.42301	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00061	448	124	5.61029	0	53.1078	1798184
GUT_GENOME175196	GUT_GENOME175196_00062	208	454	9.39423	0	276.26	1239
GUT_GENOME175196	GUT_GENOME175196_00063	262	2	1.43249	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00064	418	1	0.886228	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00065	52	0	0	0	0	0
GUT_GENOME175196	GUT_GENOME175196_00066	197	368	15.3264	10.956	164.029	523846
GUT_GENOME175196	GUT_GENOME175196_00067	564	82	14.6655	17.5584	19.3122	2283794
GUT_GENOME175196	GUT_GENOME175196_00068	256	4	3.07087	0	0	0
