sample	protein	length	hits	self	close	distal	match
GUT_GENOME139935	GUT_GENOME139935_00001	512	4	0.997986	2.10675	0	0
GUT_GENOME139935	GUT_GENOME139935_00002	772	42	0.996596	12.7767	14.0082	2159
GUT_GENOME139935	GUT_GENOME139935_00003	377	13	0.992331	4.6181	2.85583	2160
GUT_GENOME139935	GUT_GENOME139935_00004	169	391	0.991379	3.00287	203.859	131567
GUT_GENOME139935	GUT_GENOME139935_00005	248	14	0.988	7.962	0	0
GUT_GENOME139935	GUT_GENOME139935_00006	620	38	0.98145	11.6669	10.8086	2158
GUT_GENOME139935	GUT_GENOME139935_00007	132	27	0.996283	10.1822	7.87361	2159
GUT_GENOME139935	GUT_GENOME139935_00008	431	37	0.998815	12.5284	10.5735	2159
GUT_GENOME139935	GUT_GENOME139935_00009	268	5	1	2.49696	0	0
GUT_GENOME139935	GUT_GENOME139935_00010	283	57	0.990975	9.73827	20.083	2158
GUT_GENOME139935	GUT_GENOME139935_00011	227	10	0.986517	5.87191	0	0
GUT_GENOME139935	GUT_GENOME139935_00012	484	35	1	10.7799	10.6239	2160
GUT_GENOME139935	GUT_GENOME139935_00013	315	317	0.993641	12.6598	160.847	2159
GUT_GENOME139935	GUT_GENOME139935_00014	124	0	0	0	0	0
GUT_GENOME139935	GUT_GENOME139935_00015	319	33	1	9.93964	8.97716	2158
GUT_GENOME139935	GUT_GENOME139935_00016	241	34	1	13.2092	9.73222	2159
GUT_GENOME139935	GUT_GENOME139935_00017	681	1	0.990792	0	0	0
GUT_GENOME139935	GUT_GENOME139935_00018	951	44	0.997942	12.6641	17.2665	2159
GUT_GENOME139935	GUT_GENOME139935_00019	266	38	1	9.0096	10.7946	28890
GUT_GENOME139935	GUT_GENOME139935_00020	335	51	1	13.1346	17.9499	2158
GUT_GENOME139935	GUT_GENOME139935_00021	1055	2	0.990812	0.876692	0	0
GUT_GENOME139935	GUT_GENOME139935_00022	212	23	1	11.3454	3.72464	2160
GUT_GENOME139935	GUT_GENOME139935_00023	713	11	0.992481	5.80226	0	0
GUT_GENOME139935	GUT_GENOME139935_00024	295	19	0.991568	6.33558	4.16526	2160
GUT_GENOME139935	GUT_GENOME139935_00025	396	221	0.997433	14.0064	108.588	2159
GUT_GENOME139935	GUT_GENOME139935_00026	58	0	0	0	0	0
GUT_GENOME139935	GUT_GENOME139935_00027	132	4	0.988722	2.28947	0	0
