sample	protein	length	hits	self	close	distal	match
GUT_GENOME013044	GUT_GENOME013044_00001	331	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00002	221	5	2.89845	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00003	186	3	1.62933	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00004	310	2	1.10016	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00005	416	472	3.65319	5.6973	245.844	131567
GUT_GENOME013044	GUT_GENOME013044_00006	234	333	2.47894	0	149.57	28890
GUT_GENOME013044	GUT_GENOME013044_00007	241	4	2.39796	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00008	282	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00009	94	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00010	103	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00011	334	18	3.32024	0	5.56385	28890
GUT_GENOME013044	GUT_GENOME013044_00012	205	279	4.09439	2.69643	144.436	2157
GUT_GENOME013044	GUT_GENOME013044_00013	405	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00014	158	45	3.49515	0	22.233	28890
GUT_GENOME013044	GUT_GENOME013044_00015	289	2	1.08015	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00016	74	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00017	55	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00018	86	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00019	191	6	3.42432	0	0.589189	439481
GUT_GENOME013044	GUT_GENOME013044_00020	123	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00021	230	51	0	0	23.6527	1239
GUT_GENOME013044	GUT_GENOME013044_00022	852	2	0	0	0.580778	204441
GUT_GENOME013044	GUT_GENOME013044_00023	315	482	3.09501	4.82126	239.467	439481
GUT_GENOME013044	GUT_GENOME013044_00024	160	13	3.38305	0	4.66441	2182
GUT_GENOME013044	GUT_GENOME013044_00025	100	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00026	86	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00027	310	387	4.86043	7.20361	246.77	2157
GUT_GENOME013044	GUT_GENOME013044_00028	115	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00029	366	1	0.480379	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00030	442	482	3.39019	0	261.595	131567
GUT_GENOME013044	GUT_GENOME013044_00031	334	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00032	53	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00033	157	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00034	519	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00035	124	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00036	606	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00037	74	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00038	93	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00039	71	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00040	156	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00041	120	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00042	158	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00043	138	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00044	312	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00045	176	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00046	351	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00047	478	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00048	433	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00049	190	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00050	382	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00051	75	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00052	55	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00053	107	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00054	164	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00055	57	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00056	45	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00057	70	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00058	79	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00059	70	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00060	170	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00061	53	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00062	128	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00063	139	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00064	74	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00065	108	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00066	85	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00067	72	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00068	53	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00069	57	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00070	61	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00071	78	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00072	69	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00073	363	1	0	0	0.25067	2033406
GUT_GENOME013044	GUT_GENOME013044_00074	147	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00075	74	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00076	72	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00077	98	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00078	62	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00079	78	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00080	70	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00081	68	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00082	45	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00083	143	35	2.09474	0	19.6561	131567
GUT_GENOME013044	GUT_GENOME013044_00084	338	8	1.71885	0	1.8465	2206
GUT_GENOME013044	GUT_GENOME013044_00085	435	1	0.557737	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00086	279	1	0.518519	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00087	458	5	1.51052	0	0.830565	2192
GUT_GENOME013044	GUT_GENOME013044_00088	337	6	2.01659	0	0.826546	216572
GUT_GENOME013044	GUT_GENOME013044_00089	331	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00090	512	84	0	0	48.8709	2
GUT_GENOME013044	GUT_GENOME013044_00091	484	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00092	176	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00093	549	468	3.37883	0	236.86	131567
GUT_GENOME013044	GUT_GENOME013044_00094	104	7	4.43062	0	1.58373	224756
GUT_GENOME013044	GUT_GENOME013044_00095	421	428	4.17278	4.77988	272.174	2157
GUT_GENOME013044	GUT_GENOME013044_00096	761	160	3.48	3.93667	74.5413	439481
GUT_GENOME013044	GUT_GENOME013044_00097	194	338	4.00798	3.99468	165.63	2157
GUT_GENOME013044	GUT_GENOME013044_00098	142	358	4.38129	5.98921	235.817	2157
GUT_GENOME013044	GUT_GENOME013044_00099	613	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00100	538	464	2.65121	0.539889	251.968	2157
GUT_GENOME013044	GUT_GENOME013044_00101	89	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00102	50	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00103	343	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00104	125	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00105	334	32	3.46177	0	11.9895	28890
GUT_GENOME013044	GUT_GENOME013044_00106	179	3	1.96264	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00107	234	1	0.510791	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00108	512	14	3.83874	4.53753	0.565923	439481
GUT_GENOME013044	GUT_GENOME013044_00109	145	2	1.5438	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00110	154	37	2.74026	0	18.5357	2157
GUT_GENOME013044	GUT_GENOME013044_00111	225	387	4.13288	4.31532	190.302	2157
GUT_GENOME013044	GUT_GENOME013044_00112	166	5	3.34675	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00113	153	5	3.49832	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00114	220	4	2.51646	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00115	183	51	3.34054	0	22.6892	2157
GUT_GENOME013044	GUT_GENOME013044_00116	129	6	4.17054	0	0.662791	439481
GUT_GENOME013044	GUT_GENOME013044_00117	48	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00118	170	35	3.72222	2.69444	13.5957	2157
GUT_GENOME013044	GUT_GENOME013044_00119	235	3	1.74518	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00120	125	2	1.50215	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00121	132	17	4.10895	4.12451	3.99222	439481
GUT_GENOME013044	GUT_GENOME013044_00122	110	2	1.53097	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00123	84	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00124	99	5	4.525	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00125	67	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00126	226	135	3.85812	0.489703	63.7506	2157
GUT_GENOME013044	GUT_GENOME013044_00127	149	4	2.87413	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00128	153	4	2.84564	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00129	231	15	3.14379	1.4793	3.30283	2157
GUT_GENOME013044	GUT_GENOME013044_00130	93	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00131	258	5	3.20528	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00132	332	124	3.87156	3.31346	55.2859	2157
GUT_GENOME013044	GUT_GENOME013044_00133	108	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00134	348	5	2.88636	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00135	450	5	2.98733	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00136	254	3	1.88	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00137	181	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00138	167	16	3.1875	0	5.925	131567
GUT_GENOME013044	GUT_GENOME013044_00139	203	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00140	153	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00141	961	5	3.08599	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00142	120	0	0	0	0	0
GUT_GENOME013044	GUT_GENOME013044_00143	229	1	0.426339	0	0	0
