sample	protein	length	hits	self	close	distal	match
GUT_GENOME090753	GUT_GENOME090753_00001	460	4	2.62277	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00002	187	420	10.8218	10.908	207.19	131567
GUT_GENOME090753	GUT_GENOME090753_00003	301	2	1.93986	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00004	183	11	7.04336	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00005	498	99	13.1377	17.0972	24.2854	523846
GUT_GENOME090753	GUT_GENOME090753_00006	224	2	1.97156	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00007	142	39	12.4167	14.441	5.23264	523846
GUT_GENOME090753	GUT_GENOME090753_00008	234	32	10.9621	9.23163	0	0
GUT_GENOME090753	GUT_GENOME090753_00009	253	18	11.7197	0.489066	0	0
GUT_GENOME090753	GUT_GENOME090753_00010	366	14	9.48423	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00011	337	158	9.76105	5.46645	69.8756	28890
GUT_GENOME090753	GUT_GENOME090753_00012	267	83	9.93548	6.04934	30.6452	131567
GUT_GENOME090753	GUT_GENOME090753_00013	65	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00014	231	4	3.02245	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00015	67	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00016	158	165	12.6604	7.72013	72.6038	131567
GUT_GENOME090753	GUT_GENOME090753_00017	293	2	1.48479	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00018	1097	45	14.2819	14.7657	2.51574	2182
GUT_GENOME090753	GUT_GENOME090753_00019	417	27	13.696	4.93402	0	0
GUT_GENOME090753	GUT_GENOME090753_00020	317	7	4.87695	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00021	488	110	12.4028	14.1079	29.1592	523846
GUT_GENOME090753	GUT_GENOME090753_00022	305	37	8.6705	7.82375	0	0
GUT_GENOME090753	GUT_GENOME090753_00023	240	3	2.40045	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00024	124	15	11.5273	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00025	226	48	8.78947	9.82018	10.8509	2283794
GUT_GENOME090753	GUT_GENOME090753_00026	141	5	4.20213	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00027	506	25	10.4944	4.1058	0.484232	523846
GUT_GENOME090753	GUT_GENOME090753_00028	456	64	12.904	18.4354	11.4949	523846
GUT_GENOME090753	GUT_GENOME090753_00029	264	12	8.148	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00030	239	13	7.43515	1.14435	0	0
GUT_GENOME090753	GUT_GENOME090753_00031	144	2	1.95222	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00032	91	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00033	50	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00034	189	35	10.4931	10.2715	1.06371	523846
GUT_GENOME090753	GUT_GENOME090753_00035	285	40	14.2182	10.9696	0	0
GUT_GENOME090753	GUT_GENOME090753_00036	173	21	8.72174	4.13913	0	0
GUT_GENOME090753	GUT_GENOME090753_00037	164	17	10.2197	0.541401	0.56051	523846
GUT_GENOME090753	GUT_GENOME090753_00038	304	46	13.1503	15.8627	0.534314	523846
GUT_GENOME090753	GUT_GENOME090753_00039	348	396	11.7021	13.1093	174.994	28890
GUT_GENOME090753	GUT_GENOME090753_00040	58	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00041	49	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00042	184	5	3.44565	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00043	634	36	11.8317	9.73008	0	0
GUT_GENOME090753	GUT_GENOME090753_00044	310	404	10.5543	18.2901	239.609	28890
GUT_GENOME090753	GUT_GENOME090753_00045	306	6	3.44586	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00046	464	23	13.4954	1.48144	0	0
GUT_GENOME090753	GUT_GENOME090753_00047	951	44	13.6201	16.6699	0.594456	523846
GUT_GENOME090753	GUT_GENOME090753_00048	241	34	14.1698	9.67715	0	0
GUT_GENOME090753	GUT_GENOME090753_00049	319	33	10.9478	8.42577	0.517129	523846
GUT_GENOME090753	GUT_GENOME090753_00050	125	1	1	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00051	149	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00052	271	2	1.96931	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00053	277	5	3.77855	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00054	51	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00055	136	45	13.1309	16.8836	5.60364	28890
GUT_GENOME090753	GUT_GENOME090753_00056	365	4	3.11203	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00057	502	4	3.07179	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00058	151	12	9.19031	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00059	251	9	6.49184	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00060	249	34	9.77218	8.1754	2.84879	131567
GUT_GENOME090753	GUT_GENOME090753_00061	384	39	8.11268	1.16005	12.8054	2
GUT_GENOME090753	GUT_GENOME090753_00062	97	2	1.86294	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00063	316	18	9.84654	1.5801	0	0
GUT_GENOME090753	GUT_GENOME090753_00064	153	2	1.89597	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00065	127	18	12.2972	3.14056	0	0
GUT_GENOME090753	GUT_GENOME090753_00066	134	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00067	241	4	2.9938	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00068	259	9	5.72187	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00069	47	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00070	321	57	13.47	7.46215	11.9653	1239
GUT_GENOME090753	GUT_GENOME090753_00071	93	2	1.90957	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00072	59	0	0	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00073	363	467	13.0596	13.0715	227.633	523846
GUT_GENOME090753	GUT_GENOME090753_00074	168	43	14.2338	15.68	0.627692	523846
GUT_GENOME090753	GUT_GENOME090753_00075	189	3	2.4234	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00076	223	4	2.78442	0	0	0
GUT_GENOME090753	GUT_GENOME090753_00077	268	39	12.9571	9.66231	0.912313	131567
